mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
519.89,7006815,426.176787,426.176955,0.168,0.394,C20 H28 N O9,20,28,1,9,0,29,1.45,0.45,43,-2,1,0.394,2.96533E+11,2.36291E-05,439.2748877,0.103448276,7,-0.4,0.298917995,426,3.1319872,423,0.073040463,426,0.312442423,426,0.275492455,426
77.38,68473456,426.188224,426.188188,-0.036,-0.083,C19 H28 N3 O8,19,28,3,8,0,29,1.526315789,0.421052632,43,-1,3,0.083,2.96533E+11,0.000230913,439.2748877,0,7,-0.210526316,0.287697538,426,3.120841416,423,0.061814052,426,0.323678994,426,0.286728053,426
228.7,24294002,426.192279,426.192211,-0.068,-0.16,C24 H28 N O6,24,28,1,6,0,29,1.208333333,0.25,51,5,1,0.16,2.96533E+11,8.19268E-05,439.2748877,0.35,11,-0.583333333,0.28367903,426,3.116849651,423,0.057793412,426,0.327703273,426,0.290751983,426
103.07,71291552,426.22849,426.228597,0.107,0.251,C25 H32 N O5,25,32,1,5,0,33,1.32,0.2,53,5,1,0.251,2.96533E+11,0.000240417,439.2748877,0.302325581,10,-0.8,0.247333659,426,3.080746161,423,0.021428756,426,0.364100841,426,0.327146396,426
498.31,5688049,426.286186,426.286112,-0.075,-0.175,C23 H40 N O6,23,40,1,6,0,41,1.782608696,0.260869565,49,-2,1,0.175,2.96533E+11,1.91818E-05,439.2748877,0,4,-1.130434783,0.189882881,426,3.023677722,423,0.036052506,426,0.421634126,426,0.384674694,426
-1000,4239104,427.067088,427.06707,-0.018,-0.043,C21 H15 O10,21,15,0,10,0,16,0.761904762,0.476190476,44,4,0,0.043,2.96533E+11,1.42956E-05,439.2748877,0.5625,14,0.19047619,0.409796906,427,3.248783271,424,0.183447604,427,0.202840403,427,0.165813261,427
-1000,8103729,427.103408,427.103456,0.048,0.113,C22 H19 O9,22,19,0,9,0,20,0.909090909,0.409090909,46,4,0,0.113,2.96533E+11,2.73283E-05,439.2748877,0.485714286,13,-0.090909091,0.373451535,427,3.212679781,424,0.147082948,427,0.23923797,427,0.202207674,427
-1000,15021921,427.139788,427.139841,0.053,0.125,C23 H23 O8,23,23,0,8,0,24,1.043478261,0.347826087,48,4,0,0.125,2.96533E+11,5.06585E-05,439.2748877,0.421052632,12,-0.347826087,0.337107162,427,3.176577283,424,0.110719292,427,0.275634538,427,0.238601087,427
595.1,7923561,427.145695,427.145715,0.019,0.045,C16 H27 O13,16,27,0,13,0,28,1.75,0.8125,34,-10,0,0.045,2.96533E+11,2.67207E-05,439.2748877,-0.368421053,3,-0.125,0.331239721,427,3.17074889,424,0.104848737,427,0.281510405,427,0.244476445,427
525.98,6516605,427.160805,427.160971,0.165,0.387,C20 H27 O10,20,27,0,10,0,28,1.4,0.5,42,-3,0,0.387,2.96533E+11,2.1976E-05,439.2748877,0.133333333,7,-0.4,0.316000756,427,3.155611341,424,0.089601687,427,0.296771255,427,0.259735972,427
214.41,25540498,427.176114,427.176227,0.112,0.263,C24 H27 O7,24,27,0,7,0,28,1.166666667,0.291666667,50,4,0,0.263,2.96533E+11,8.61304E-05,439.2748877,0.365853659,11,-0.583333333,0.300761791,427,3.140473793,424,0.074354636,427,0.312032105,427,0.2749955,427
478.07,13088665,427.182031,427.1821,0.069,0.162,C17 H31 O12,17,31,0,12,0,32,1.882352941,0.705882353,36,-10,0,0.162,2.96533E+11,4.4139E-05,439.2748877,-0.363636364,2,-0.470588235,0.294895349,427,3.134646392,424,0.068485081,427,0.317906972,427,0.280869857,427
576.99,12429216,427.187399,427.18746,0.061,0.143,C23 H27 N2 O6,23,27,2,6,0,28,1.217391304,0.260869565,50,5,2,0.143,2.96533E+11,4.19151E-05,439.2748877,0.333333333,11,-0.434782609,0.289541334,427,3.129328008,424,0.063128225,427,0.323268676,427,0.286231097,427
576.8,10692525,427.197262,427.197356,0.095,0.221,C21 H31 O9,21,31,0,9,0,32,1.523809524,0.428571429,44,-3,0,0.221,2.96533E+11,3.60585E-05,439.2748877,0.090909091,6,-0.666666667,0.279656384,427,3.119508843,424,0.05323803,427,0.333167822,427,0.296129385,427
546,13014972,427.208636,427.20859,-0.046,-0.108,C20 H31 N2 O8,20,31,2,8,0,32,1.6,0.4,44,-2,2,0.108,2.96533E+11,4.38905E-05,439.2748877,0,6,-0.5,0.268434928,427,3.108362067,424,0.04201062,427,0.344405394,427,0.307365982,427
124.29,28596162,427.212662,427.212612,-0.05,-0.117,C25 H31 O6,25,31,0,6,0,32,1.28,0.24,52,4,0,0.117,2.96533E+11,9.6435E-05,439.2748877,0.318181818,10,-0.8,0.264417419,427,3.104371295,424,0.037990979,427,0.348428672,427,0.311388912,427
354.05,59693008,427.223856,427.223846,-0.011,-0.025,C24 H31 N2 O5,24,31,2,5,0,32,1.333333333,0.208333333,52,5,2,0.025,2.96533E+11,0.000201303,439.2748877,0.282051282,10,-0.666666667,0.253195963,427,3.093224518,424,0.026763569,427,0.359666244,427,0.32262551,427
92.6,24836082,427.248852,427.248998,0.146,0.342,C26 H35 O5,26,35,0,5,0,36,1.384615385,0.192307692,54,4,0,0.342,2.96533E+11,8.37549E-05,439.2748877,0.276595745,9,-1,0.228072048,427,3.068267804,424,0.001626323,427,0.38482624,427,0.347783325,427
17.59,19175438,427.270097,427.270127,0.03,0.071,C23 H39 O7,23,39,0,7,0,40,1.739130435,0.304347826,48,-3,0,0.071,2.96533E+11,6.46654E-05,439.2748877,0.025641026,4,-1.130434783,0.206966641,427,3.047302855,424,0.019490283,427,0.405961957,427,0.36891721,427
525.82,24909858,427.285375,427.285383,0.008,0.019,C27 H39 O4,27,39,0,4,0,40,1.481481481,0.148148148,56,4,0,0.019,2.96533E+11,8.40037E-05,439.2748877,0.24,8,-1.185185185,0.191727676,427,3.032165306,424,0.034737333,427,0.421222807,427,0.384176738,427
215.64,17373246,427.306502,427.306513,0.01,0.024,C24 H43 O6,24,43,0,6,0,44,1.833333333,0.25,50,-3,0,0.024,2.96533E+11,5.85879E-05,439.2748877,0,3,-1.333333333,0.17062127,427,3.011199365,424,0.055854938,427,0.442359525,427,0.405311623,427
166.56,17537106,427.321769,427.321769,0,0,C28 H43 O3,28,43,0,3,0,44,1.571428571,0.107142857,58,4,0,0,2.96533E+11,5.91405E-05,439.2748877,0.20754717,7,-1.357142857,0.155382305,427,2.996061816,424,0.071101989,427,0.457620375,427,0.420571151,427
16.99,15702127,427.342775,427.342898,0.123,0.287,C25 H47 O5,25,47,0,5,0,48,1.92,0.2,52,-3,0,0.287,2.96533E+11,5.29524E-05,439.2748877,-0.022222222,2,-1.52,0.134276898,427,2.975096867,424,0.092218595,427,0.478756092,427,0.441705036,427
-1000,4690051,427.358034,427.358154,0.12,0.281,C29 H47 O2,29,47,0,2,0,48,1.655172414,0.068965517,60,4,0,0.281,2.96533E+11,1.58163E-05,439.2748877,0.178571429,6,-1.517241379,0.119037933,427,2.959959318,424,0.107465646,427,0.494016942,427,0.456964563,427
34.89,12581023,427.379335,427.379284,-0.052,-0.121,C26 H51 O4,26,51,0,4,0,52,2,0.153846154,54,-3,0,0.121,2.96533E+11,4.24271E-05,439.2748877,-0.041666667,1,-1.692307692,0.097931527,427,2.938993377,424,0.128583251,427,0.51515366,428,0.478099449,427
156.09,20028596,428.167325,428.167453,0.128,0.299,C18 H26 N3 O9,18,26,3,9,0,27,1.5,0.5,41,-2,3,0.299,2.96533E+11,6.75425E-05,439.2748877,-0.047619048,7,0,0.310642603,428,3.156943914,425,0.083710089,428,0.303573229,428,0.266450683,428
467.98,16866490,428.171357,428.171476,0.119,0.277,C23 H26 N O7,23,26,1,7,0,27,1.173913043,0.304347826,49,4,1,0.277,2.96533E+11,5.6879E-05,439.2748877,0.351351351,11,-0.434782609,0.306624095,428,3.152952149,425,0.079689449,428,0.307597508,428,0.270474614,428
203.89,42212588,428.207869,428.207861,-0.008,-0.019,C24 H30 N O6,24,30,1,6,0,31,1.291666667,0.25,51,4,1,0.019,2.96533E+11,0.000142354,439.2748877,0.3,10,-0.666666667,0.270279723,428,3.116849651,425,0.043325792,428,0.343994076,428,0.306868026,428
533.14,8543481,428.219181,428.219095,-0.086,-0.201,C23 H30 N3 O5,23,30,3,5,0,31,1.347826087,0.217391304,51,5,3,0.201,2.96533E+11,2.88112E-05,439.2748877,0.257142857,10,-0.52173913,0.259058267,428,3.105702875,425,0.032098382,428,0.355231647,428,0.318104624,428
305.54,7626011,428.244287,428.244247,-0.04,-0.094,C25 H34 N O5,25,34,1,5,0,35,1.4,0.2,53,4,1,0.094,2.96533E+11,2.57172E-05,439.2748877,0.255813953,9,-0.88,0.233934352,428,3.080746161,425,0.006961136,428,0.380391643,428,0.343262439,428
522.81,6464871,428.301848,428.301762,-0.087,-0.202,C23 H42 N O6,23,42,1,6,0,43,1.869565217,0.260869565,49,-3,1,0.202,2.96533E+11,2.18015E-05,439.2748877,-0.052631579,3,-1.217391304,0.176483574,428,3.023677722,425,0.050520125,428,0.437924928,428,0.400790737,428
472.69,4273559,428.338044,428.338147,0.103,0.241,C24 H46 N O5,24,46,1,5,0,47,1.958333333,0.208333333,51,-3,1,0.241,2.96533E+11,1.44117E-05,439.2748877,-0.073170732,2,-1.416666667,0.140139202,428,2.987575224,425,0.086883782,428,0.474321495,428,0.43718415,428
-1000,11563423,429.118989,429.119106,0.116,0.271,C22 H21 O9,22,21,0,9,0,22,1,0.409090909,46,3,0,0.271,2.96533E+11,3.89954E-05,439.2748877,0.428571429,12,-0.181818182,0.360052227,429,3.212679781,426,0.132615329,429,0.255528773,429,0.218323718,429
448.16,4198834,429.133637,429.133711,0.074,0.172,C18 H25 N2 O8 S,18,25,2,8,1,26,1.444444444,0.444444444,40,-1,3,0.172,2.96533E+11,1.41598E-05,439.2748877,0,7,-0.111111111,0.345463535,429,3.198188178,426,0.118018896,429,0.270138416,429,0.232932094,429
17.65,22208974,429.155585,429.155491,-0.094,-0.218,C23 H25 O8,23,25,0,8,0,26,1.130434783,0.347826087,48,3,0,0.218,2.96533E+11,7.48954E-05,439.2748877,0.368421053,11,-0.434782609,0.323707855,429,3.176577283,426,0.096251672,429,0.29192534,429,0.25471713,429
597.65,4608478,429.166608,429.166725,0.117,0.272,C22 H25 N2 O7,22,25,2,7,0,26,1.181818182,0.318181818,48,4,2,0.272,2.96533E+11,1.55412E-05,439.2748877,0.333333333,11,-0.272727273,0.312486399,429,3.165430506,426,0.085024262,429,0.303162911,429,0.265953728,429
488.34,10232303,429.179883,429.179992,0.109,0.255,C17 H33 O10 S,17,33,0,10,1,34,2,0.588235294,36,-9,1,0.255,2.96533E+11,3.45065E-05,439.2748877,-0.454545455,1,-0.705882353,0.299234213,429,3.152266515,426,0.071765045,429,0.316434129,429,0.279223795,429
605.51,5389818,429.187903,429.187854,-0.049,-0.114,C19 H29 N2 O9,19,29,2,9,0,30,1.578947368,0.473684211,42,-3,2,0.114,2.96533E+11,1.81761E-05,439.2748877,-0.04,6,-0.315789474,0.291380992,429,3.144465557,426,0.063907656,429,0.324298629,429,0.287087613,429
41.88,56189440,429.191791,429.191877,0.086,0.2,C24 H29 O7,24,29,0,7,0,30,1.25,0.291666667,50,3,0,0.2,2.96533E+11,0.000189488,439.2748877,0.317073171,10,-0.666666667,0.287362484,429,3.140473793,426,0.059887016,429,0.328322908,429,0.291111543,429
574.48,19022350,429.202945,429.20311,0.165,0.384,C23 H29 N2 O6,23,29,2,6,0,30,1.304347826,0.260869565,50,4,2,0.384,2.96533E+11,6.41492E-05,439.2748877,0.277777778,10,-0.52173913,0.276142027,429,3.129328008,426,0.048660606,429,0.339559479,429,0.30234714,429
723.08,7386650,429.212628,429.213006,0.378,0.881,C21 H33 O9,21,33,0,9,0,34,1.619047619,0.428571429,44,-4,0,0.881,2.96533E+11,2.491E-05,439.2748877,0.03030303,5,-0.761904762,0.266257077,429,3.119508843,426,0.038770411,429,0.349458625,429,0.312245428,429
93.85,47112752,429.228215,429.228262,0.048,0.111,C25 H33 O6,25,33,0,6,0,34,1.36,0.24,52,3,0,0.111,2.96533E+11,0.000158879,439.2748877,0.272727273,9,-0.88,0.251018112,429,3.104371295,426,0.02352336,429,0.364719475,429,0.327504956,429
692.71,4342339,429.243839,429.243519,-0.32,-0.747,C29 H33 O3,29,33,0,3,0,34,1.172413793,0.103448276,60,10,0,0.747,2.96533E+11,1.46437E-05,439.2748877,0.418181818,13,-0.965517241,0.235778148,429,3.089232754,426,0.00827531,429,0.379981325,429,0.342765483,429
-1000,4713035,429.249461,429.249392,-0.069,-0.162,C22 H37 O8,22,37,0,8,0,38,1.727272727,0.363636364,46,-4,0,0.162,2.96533E+11,1.58938E-05,439.2748877,0,4,-1,0.229911706,429,3.083405353,426,0.002405755,429,0.385856192,429,0.348639841,429
140.05,27198046,429.264721,429.264648,-0.074,-0.171,C26 H37 O5,26,37,0,5,0,38,1.461538462,0.192307692,54,3,0,0.171,2.96533E+11,9.17201E-05,439.2748877,0.234042553,8,-1.076923077,0.214672741,429,3.068267804,426,0.012841296,429,0.401117043,429,0.363899369,429
18.49,37446268,429.285663,429.285777,0.114,0.265,C23 H41 O7,23,41,0,7,0,42,1.826086957,0.304347826,48,-4,0,0.265,2.96533E+11,0.00012628,439.2748877,-0.025641026,3,-1.217391304,0.193567334,429,3.047302855,426,0.033957902,429,0.42225276,429,0.385033254,429
28.53,30360206,429.300862,429.301033,0.171,0.399,C27 H41 O4,27,41,0,4,0,42,1.555555556,0.148148148,56,3,0,0.399,2.96533E+11,0.000102384,439.2748877,0.2,7,-1.259259259,0.178328369,429,3.032165306,426,0.049204953,429,0.43751361,429,0.400292781,429
462.67,7684755,429.304177,429.304405,0.228,0.531,C24 H45 O4 S,24,45,0,4,1,46,1.916666667,0.166666667,50,-2,1,0.531,2.96533E+11,2.59153E-05,439.2748877,-0.047619048,2,-1.5,0.174960134,429,3.028819488,426,0.052574975,429,0.440886682,429,0.403665561,429
527.02,5894827,429.322098,429.322163,0.065,0.151,C24 H45 O6,24,45,0,6,0,46,1.916666667,0.25,50,-4,0,0.151,2.96533E+11,1.98792E-05,439.2748877,-0.047619048,2,-1.416666667,0.157221963,429,3.011199365,426,0.070322558,429,0.458650327,429,0.421427667,429
183.87,14516927,429.337437,429.337419,-0.018,-0.042,C28 H45 O3,28,45,0,3,0,46,1.642857143,0.107142857,58,3,0,0.042,2.96533E+11,4.89555E-05,439.2748877,0.169811321,6,-1.428571429,0.141982998,429,2.996061816,426,0.085569609,429,0.473911177,429,0.436687194,429
-1000,4213487,429.373758,429.373804,0.047,0.108,C29 H49 O2,29,49,0,2,0,50,1.724137931,0.068965517,60,3,0,0.108,2.96533E+11,1.42092E-05,439.2748877,0.142857143,5,-1.586206897,0.105638625,429,2.959959318,426,0.121933265,429,0.510307745,430,0.473080607,429
638.43,5795593,430.171921,430.17187,-0.051,-0.119,C19 H28 N O10,19,28,1,10,0,29,1.526315789,0.526315789,41,-4,1,0.119,2.96533E+11,1.95445E-05,439.2748877,0,6,-0.315789474,0.308463753,430,3.168089698,427,0.08046888,430,0.308627461,430,0.27133113,430
168.01,19941144,430.183141,430.183103,-0.038,-0.088,C18 H28 N3 O9,18,28,3,9,0,29,1.611111111,0.5,41,-3,3,0.088,2.96533E+11,6.72476E-05,439.2748877,-0.142857143,6,-0.111111111,0.297243296,430,3.156943914,427,0.06924247,430,0.319864032,430,0.282566727,430
123.98,17262364,430.187229,430.187126,-0.103,-0.239,C23 H28 N O7,23,28,1,7,0,29,1.260869565,0.304347826,49,3,1,0.239,2.96533E+11,5.8214E-05,439.2748877,0.297297297,10,-0.52173913,0.293224788,430,3.152952149,427,0.06522183,430,0.323888311,430,0.286590657,430
251.77,16136012,430.22343,430.223511,0.081,0.189,C24 H32 N O6,24,32,1,6,0,33,1.375,0.25,51,3,1,0.189,2.96533E+11,5.44156E-05,439.2748877,0.25,9,-0.75,0.256880416,430,3.116849651,427,0.028858173,430,0.360284878,430,0.32298407,430
514.27,15222619,430.234544,430.234745,0.201,0.466,C23 H32 N3 O5,23,32,3,5,0,33,1.434782609,0.217391304,51,4,3,0.466,2.96533E+11,5.13353E-05,439.2748877,0.2,9,-0.608695652,0.24565896,430,3.105702875,427,0.017630763,430,0.371522449,430,0.334220667,430
476.89,4065244,430.332805,430.332668,-0.137,-0.319,C27 H44 N O3,27,44,1,3,0,45,1.666666667,0.111111111,57,3,1,0.319,2.96533E+11,1.37092E-05,439.2748877,0.142857143,6,-1.333333333,0.147845302,430,3.008540173,427,0.080234796,430,0.469476581,430,0.432166308,430
-1000,4195271,431.098361,431.09837,0.01,0.023,C21 H19 O10,21,19,0,10,0,20,0.952380952,0.476190476,44,2,0,0.023,2.96533E+11,1.41477E-05,439.2748877,0.4375,12,0,0.382998291,431,3.248783271,428,0.154512365,431,0.235422008,431,0.198045348,431
23.91,15428599,431.134848,431.134756,-0.092,-0.213,C22 H23 O9,22,23,0,9,0,24,1.090909091,0.409090909,46,2,0,0.213,2.96533E+11,5.203E-05,439.2748877,0.371428571,11,-0.272727273,0.34665292,431,3.212679781,428,0.118147709,431,0.271819575,431,0.234439761,431
17.34,41085992,431.171034,431.171141,0.107,0.249,C23 H27 O8,23,27,0,8,0,28,1.217391304,0.347826087,48,2,0,0.249,2.96533E+11,0.000138555,439.2748877,0.315789474,10,-0.52173913,0.310308548,431,3.176577283,428,0.081784053,431,0.308216142,431,0.270833174,431
605.9,7238709,431.182133,431.182375,0.242,0.561,C22 H27 N2 O7,22,27,2,7,0,28,1.272727273,0.318181818,48,3,2,0.561,2.96533E+11,2.44111E-05,439.2748877,0.272727273,10,-0.363636364,0.299087092,431,3.165430506,428,0.070556643,431,0.319453714,431,0.282069771,431
17.3,75295832,431.207497,431.207527,0.03,0.069,C24 H31 O7,24,31,0,7,0,32,1.333333333,0.291666667,50,2,0,0.069,2.96533E+11,0.000253921,439.2748877,0.268292683,9,-0.75,0.273963177,431,3.140473793,428,0.045419397,431,0.34461371,431,0.307227587,431
485.88,18041946,431.210871,431.210898,0.027,0.063,C21 H35 O7 S,21,35,0,7,1,36,1.714285714,0.333333333,44,-3,1,0.063,2.96533E+11,6.0843E-05,439.2748877,-0.03030303,4,-0.952380952,0.270595941,431,3.137128966,428,0.042050374,431,0.347985782,431,0.310599366,431
607.97,10955877,431.21879,431.21876,-0.03,-0.07,C23 H31 N2 O6,23,31,2,6,0,32,1.391304348,0.260869565,50,3,2,0.07,2.96533E+11,3.69466E-05,439.2748877,0.222222222,9,-0.608695652,0.26274272,431,3.129328008,428,0.034192986,431,0.355850281,431,0.318463184,431
350.52,9096306,431.228642,431.228656,0.014,0.034,C21 H35 O9,21,35,0,9,0,36,1.714285714,0.428571429,44,-5,0,0.034,2.96533E+11,3.06755E-05,439.2748877,-0.03030303,4,-0.857142857,0.25285777,431,3.119508843,428,0.024302791,431,0.365749427,431,0.328361472,431
501.13,4066424,431.233714,431.234016,0.302,0.701,C27 H31 N2 O3,27,31,2,3,0,32,1.185185185,0.111111111,58,10,2,0.701,2.96533E+11,1.37132E-05,439.2748877,0.404255319,13,-0.740740741,0.247503755,431,3.11419046,428,0.018945935,431,0.371111131,431,0.333722711,431
23.34,48901252,431.243962,431.243912,-0.05,-0.115,C25 H35 O6,25,35,0,6,0,36,1.44,0.24,52,2,0,0.115,2.96533E+11,0.00016491,439.2748877,0.227272727,8,-0.96,0.237618805,431,3.104371295,428,0.00905574,431,0.381010277,431,0.343620999,431
-1000,7773352,431.270154,431.270402,0.248,0.575,C28 H35 N2 O2,28,35,2,2,0,36,1.285714286,0.071428571,60,10,2,0.575,2.96533E+11,2.62141E-05,439.2748877,0.36,12,-0.928571429,0.211158384,431,3.078086969,428,0.017418721,431,0.407508699,431,0.370117124,431
26.62,25758900,431.280155,431.280298,0.143,0.331,C26 H39 O5,26,39,0,5,0,40,1.538461538,0.192307692,54,2,0,0.331,2.96533E+11,8.68669E-05,439.2748877,0.191489362,7,-1.153846154,0.201273434,431,3.068267804,428,0.027308916,431,0.417407845,431,0.380015412,431
90.35,28863716,431.316756,431.316683,-0.073,-0.168,C27 H43 O4,27,43,0,4,0,44,1.62962963,0.148148148,56,2,0,0.168,2.96533E+11,9.73373E-05,439.2748877,0.16,6,-1.333333333,0.164929061,431,3.032165306,428,0.063672572,431,0.453804412,431,0.416408825,431
459.89,8232169,431.32002,431.320055,0.035,0.081,C24 H47 O4 S,24,47,0,4,1,48,2,0.166666667,50,-3,1,0.081,2.96533E+11,2.77614E-05,439.2748877,-0.095238095,1,-1.583333333,0.161560827,431,3.028819488,428,0.067042594,431,0.457177484,431,0.419781605,431
620,5377280,431.337753,431.337813,0.06,0.139,C24 H47 O6,24,47,0,6,0,48,2,0.25,50,-5,0,0.139,2.96533E+11,1.81338E-05,439.2748877,-0.095238095,1,-1.5,0.143822655,431,3.011199365,428,0.084790177,431,0.47494113,431,0.43754371,431
25.93,12152084,431.353032,431.353069,0.037,0.086,C28 H47 O3,28,47,0,3,0,48,1.714285714,0.107142857,58,2,0,0.086,2.96533E+11,4.09805E-05,439.2748877,0.132075472,5,-1.5,0.12858369,431,2.996061816,428,0.100037228,431,0.49020198,431,0.452803238,431
580.25,6330681,432.166375,432.16639,0.016,0.036,C22 H26 N O8,22,26,1,8,0,27,1.227272727,0.363636364,47,2,1,0.036,2.96533E+11,2.1349E-05,439.2748877,0.294117647,10,-0.363636364,0.316170852,432,3.18905564,429,0.087118866,432,0.303781546,432,0.266312288,432
486.85,13300072,432.202815,432.202776,-0.039,-0.091,C23 H30 N O7,23,30,1,7,0,31,1.347826087,0.304347826,49,2,1,0.091,2.96533E+11,4.48519E-05,439.2748877,0.243243243,9,-0.608695652,0.279825481,432,3.152952149,429,0.05075421,432,0.340179113,432,0.302706701,432
385.35,22081910,432.214032,432.214009,-0.023,-0.053,C22 H30 N3 O6,22,30,3,6,0,31,1.409090909,0.272727273,49,3,3,0.053,2.96533E+11,7.44669E-05,439.2748877,0.1875,9,-0.454545455,0.268605024,432,3.141806365,429,0.039527799,432,0.351415684,432,0.313942298,432
454.62,6906338,432.296664,432.296676,0.012,0.028,C22 H42 N O7,22,42,1,7,0,43,1.954545455,0.318181818,47,-5,1,0.028,2.96533E+11,2.32903E-05,439.2748877,-0.142857143,2,-1.181818182,0.18603033,432,3.059781212,429,0.043090708,432,0.434108965,432,0.396628412,432
234.17,11923958,432.311798,432.311932,0.134,0.31,C26 H42 N O4,26,42,1,4,0,43,1.653846154,0.153846154,55,2,1,0.31,2.96533E+11,4.02112E-05,439.2748877,0.130434783,6,-1.230769231,0.170791365,432,3.044643663,429,0.058337759,432,0.449369815,432,0.411887939,432
-1000,4980231,433.113949,433.11402,0.071,0.164,C21 H21 O10,21,21,0,10,0,22,1.047619048,0.476190476,44,1,0,0.164,2.96533E+11,1.67949E-05,439.2748877,0.375,11,-0.095238095,0.369598984,433,3.248783271,430,0.140044746,433,0.25171281,433,0.214161392,433
17.44,20641334,433.150483,433.150406,-0.077,-0.177,C22 H25 O9,22,25,0,9,0,26,1.181818182,0.409090909,46,1,0,0.177,2.96533E+11,6.96089E-05,439.2748877,0.314285714,10,-0.363636364,0.333253613,433,3.212679781,430,0.10368009,433,0.288110378,433,0.250555805,433
17.35,62256740,433.186683,433.186791,0.109,0.251,C23 H29 O8,23,29,0,8,0,30,1.304347826,0.347826087,48,1,0,0.251,2.96533E+11,0.000209949,439.2748877,0.263157895,9,-0.608695652,0.296909241,433,3.176577283,430,0.067316433,433,0.324506945,433,0.286949217,433
620.14,18060916,433.197924,433.198025,0.1,0.232,C22 H29 N2 O7,22,29,2,7,0,30,1.363636364,0.318181818,48,2,2,0.232,2.96533E+11,6.09069E-05,439.2748877,0.212121212,9,-0.454545455,0.285687785,433,3.165430506,430,0.056089023,433,0.335744516,433,0.298185815,433
31.98,72316568,433.22322,433.223177,-0.043,-0.1,C24 H33 O7,24,33,0,7,0,34,1.416666667,0.291666667,50,1,0,0.1,2.96533E+11,0.000243874,439.2748877,0.219512195,8,-0.833333333,0.26056387,433,3.140473793,430,0.030951777,433,0.360904512,433,0.32334363,433
620.25,6268579,433.23445,433.23441,-0.039,-0.091,C23 H33 N2 O6,23,33,2,6,0,34,1.47826087,0.260869565,50,2,2,0.091,2.96533E+11,2.11396E-05,439.2748877,0.166666667,8,-0.695652174,0.249343413,433,3.129328008,430,0.019725367,433,0.372141084,433,0.334579227,433
523.48,7075497,433.238662,433.238433,-0.229,-0.529,C28 H33 O4,28,33,0,4,0,34,1.214285714,0.142857143,58,8,0,0.529,2.96533E+11,2.38607E-05,439.2748877,0.384615385,12,-0.928571429,0.245324905,433,3.125336244,430,0.015704727,433,0.376165363,433,0.338603158,433
20.46,39352004,433.25956,433.259562,0.003,0.007,C25 H37 O6,25,37,0,6,0,38,1.52,0.24,52,1,0,0.007,2.96533E+11,0.000132707,439.2748877,0.181818182,7,-1.04,0.224219497,433,3.104371295,430,0.005411879,433,0.39730108,433,0.359737043,433
20.58,22542066,433.29583,433.295948,0.118,0.273,C26 H41 O5,26,41,0,5,0,42,1.615384615,0.192307692,54,1,0,0.273,2.96533E+11,7.60187E-05,439.2748877,0.14893617,6,-1.230769231,0.187874126,433,3.068267804,430,0.041776535,433,0.433698647,433,0.396131456,433
433.73,10028791,433.299143,433.299319,0.176,0.406,C23 H45 O5 S,23,45,0,5,1,46,2,0.217391304,48,-4,1,0.406,2.96533E+11,3.38201E-05,439.2748877,-0.128205128,1,-1.47826087,0.184506891,433,3.064922978,430,0.045145558,433,0.437070719,433,0.399503235,433
374.34,5291790,433.31713,433.317077,-0.053,-0.122,C23 H45 O7,23,45,0,7,0,46,2,0.304347826,48,-6,0,0.122,2.96533E+11,1.78455E-05,439.2748877,-0.128205128,1,-1.391304348,0.166768719,433,3.047302855,430,0.062893141,433,0.454834365,433,0.417265341,433
257.79,38778656,433.332403,433.332334,-0.07,-0.161,C27 H45 O4,27,45,0,4,0,46,1.703703704,0.148148148,56,1,0,0.161,2.96533E+11,0.000130773,439.2748877,0.12,5,-1.407407407,0.151528755,433,3.032164314,430,0.078141191,433,0.470096215,433,0.432525869,433
105.02,79525672,433.335778,433.335705,-0.073,-0.169,C24 H49 O4 S,24,49,0,4,1,50,2.083333333,0.166666667,50,-4,1,0.169,2.96533E+11,0.000268185,439.2748877,-0.142857143,0,-1.666666667,0.148161519,433,3.028819488,430,0.081510214,433,0.473468287,433,0.435897648,433
-1000,11618129,433.368616,433.368719,0.103,0.239,C28 H49 O3,28,49,0,3,0,50,1.785714286,0.107142857,58,1,0,0.239,2.96533E+11,3.91799E-05,439.2748877,0.094339623,4,-1.571428571,0.115184383,433,2.996061816,430,0.114504848,433,0.506492782,434,0.468919281,433
541.19,4016956,434.145515,434.145655,0.14,0.322,C21 H24 N O9,21,24,1,9,0,25,1.19047619,0.428571429,45,1,1,0.322,2.96533E+11,1.35464E-05,439.2748877,0.290322581,10,-0.19047619,0.339115917,434,3.225158138,431,0.109014903,434,0.283675781,434,0.246034919,434
460.3,9243499,434.18204,434.18204,0,0.001,C22 H28 N O8,22,28,1,8,0,29,1.318181818,0.363636364,47,1,1,0.001,2.96533E+11,3.11719E-05,439.2748877,0.235294118,9,-0.454545455,0.302771545,434,3.18905564,431,0.072651247,434,0.320072348,434,0.282428331,434
