mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
514.11,4011494,365.103216,365.103062,-0.154,-0.423,C21 H17 O6,21,17,0,6,0,18,0.857142857,0.285714286,44,7,0,0.423,1.00096E+11,4.00764E-05,400.2868923,0.555555556,13,-0.285714286,0.304615341,365,2.731687545,362,0.111107508,365,0.219133206,365,0.187478406,365
571.83,5721593,365.124205,365.124191,-0.014,-0.039,C18 H21 O8,18,21,0,8,0,22,1.222222222,0.444444444,38,0,0,0.039,1.00096E+11,5.71609E-05,400.2868923,0.285714286,8,-0.333333333,0.283509934,365,2.710722596,362,0.089990903,365,0.240268923,365,0.208612291,365
483.1,3651068,365.127456,365.127563,0.106,0.291,C15 H25 O8 S,15,25,0,8,1,26,1.733333333,0.533333333,32,-5,1,0.291,1.00096E+11,3.64756E-05,400.2868923,-0.2,3,-0.533333333,0.280141699,365,2.707376777,362,0.086620881,365,0.243641995,365,0.21198507,365
705.07,4165127,365.139593,365.139447,-0.146,-0.399,C22 H21 O5,22,21,0,5,0,22,1,0.227272727,46,7,0,0.399,1.00096E+11,4.16112E-05,400.2868923,0.487179487,12,-0.545454545,0.268270969,365,2.695585047,362,0.074743852,365,0.255529773,365,0.223871818,365
543.33,3809809,365.15098,365.150681,-0.299,-0.82,C21 H21 N2 O4,21,21,2,4,0,22,1.047619048,0.19047619,46,8,2,0.82,1.00096E+11,3.80615E-05,400.2868923,0.470588235,12,-0.380952381,0.257049513,365,2.684438271,362,0.063516442,365,0.266767344,365,0.235108416,365
208.15,14001690,365.160579,365.160577,-0.002,-0.006,C19 H25 O7,19,25,0,7,0,26,1.368421053,0.368421053,40,0,0,0.006,1.00096E+11,0.000139882,400.2868923,0.225806452,7,-0.631578947,0.247164562,365,2.674619105,362,0.053626247,365,0.276666491,365,0.245006704,365
521.1,3806749,365.1639,365.163948,0.048,0.132,C16 H29 O7 S,16,29,0,7,1,30,1.875,0.4375,34,-5,1,0.132,1.00096E+11,3.80309E-05,400.2868923,-0.217391304,2,-0.875,0.243797327,365,2.671274279,362,0.050257224,365,0.280038562,365,0.248378483,365
21.7,216524320,365.17183,365.17181,-0.02,-0.055,C18 H25 N2 O6,18,25,2,6,0,26,1.444444444,0.333333333,40,1,2,0.055,1.00096E+11,0.002163162,400.2868923,0.153846154,7,-0.444444444,0.235944105,365,2.663473321,362,0.042399836,365,0.287903062,365,0.256242301,365
104.51,15676987,365.196959,365.196962,0.003,0.008,C20 H29 O6,20,29,0,6,0,30,1.5,0.3,42,0,0,0.008,1.00096E+11,0.000156619,400.2868923,0.176470588,6,-0.9,0.21082019,365,2.638516608,362,0.01726259,365,0.313063058,365,0.281400116,365
365.36,7685694,365.200381,365.200334,-0.048,-0.131,C17 H33 O6 S,17,33,0,6,1,34,2,0.352941176,36,-5,1,0.131,1.00096E+11,7.67831E-05,400.2868923,-0.230769231,1,-1.176470588,0.207451955,365,2.635170789,362,0.013892568,365,0.31643613,365,0.284772896,365
510.71,5811781,365.208152,365.208196,0.043,0.118,C19 H29 N2 O5,19,29,2,5,0,30,1.578947368,0.263157895,42,1,2,0.118,1.00096E+11,5.80619E-05,400.2868923,0.103448276,6,-0.736842105,0.199598734,365,2.627369831,362,0.00603518,365,0.324300629,365,0.292636714,365
631.86,2764361,365.212342,365.212218,-0.123,-0.337,C24 H29 O3,24,29,0,3,0,30,1.25,0.125,50,7,0,0.337,1.00096E+11,2.7617E-05,400.2868923,0.377777778,10,-1,0.195581225,365,2.623379059,362,0.002015539,365,0.328323908,365,0.296659644,365
-1000,5766781,365.269822,365.269733,-0.089,-0.243,C22 H37 O4,22,37,0,4,0,38,1.727272727,0.181818182,46,0,0,0.243,1.00096E+11,5.76124E-05,400.2868923,0.1,4,-1.363636364,0.138130447,365,2.566310619,362,0.055465722,365,0.385857193,365,0.354187942,365
624.48,3965324,366.134729,366.134696,-0.033,-0.089,C21 H20 N O5,21,20,1,5,0,21,1,0.238095238,45,7,1,0.089,1.00096E+11,3.96151E-05,400.2868923,0.485714286,12,-0.380952381,0.274133272,366,2.708063404,363,0.080078665,366,0.251095176,366,0.219350932,366
142.36,23939488,366.155868,366.155826,-0.042,-0.115,C18 H24 N O7,18,24,1,7,0,25,1.388888889,0.388888889,39,0,1,0.115,1.00096E+11,0.000239165,400.2868923,0.185185185,7,-0.444444444,0.253026866,366,2.687097462,363,0.05896106,366,0.272231894,366,0.240485818,366
536.34,20908462,366.171114,366.171082,-0.033,-0.089,C22 H24 N O4,22,24,1,4,0,25,1.136363636,0.181818182,47,7,1,0.089,1.00096E+11,0.000208884,400.2868923,0.421052632,11,-0.636363636,0.237787901,366,2.671959914,363,0.043714009,366,0.287492744,366,0.255745345,366
401.13,5413312,366.192183,366.192211,0.028,0.076,C19 H28 N O6,19,28,1,6,0,29,1.526315789,0.315789474,41,0,1,0.076,1.00096E+11,5.40811E-05,400.2868923,0.133333333,6,-0.736842105,0.216682494,366,2.650994964,363,0.022597403,366,0.308628461,366,0.27687923,366
655.58,14596558,366.207506,366.207467,-0.039,-0.106,C23 H28 N O3,23,28,1,3,0,29,1.260869565,0.130434783,49,7,1,0.106,1.00096E+11,0.000145825,400.2868923,0.365853659,10,-0.869565217,0.201443529,366,2.635857416,363,0.007350352,366,0.323889311,366,0.292138758,366
466.69,69757432,366.24977,366.249726,-0.044,-0.12,C17 H36 N O7,17,36,1,7,0,37,2.176470588,0.411764706,37,-7,1,0.12,1.00096E+11,0.000696904,400.2868923,-0.36,0,-1.176470588,0.159231716,366,2.593926525,363,0.034883858,366,0.366161746,366,0.334407529,366
614.11,3804428,367.118697,367.118712,0.014,0.039,C21 H19 O6,21,19,0,6,0,20,0.952380952,0.285714286,44,6,0,0.039,1.00096E+11,3.80077E-05,400.2868923,0.5,12,-0.380952381,0.291216034,367,2.731687545,364,0.096639889,367,0.235424008,367,0.203594449,367
122.16,226487584,367.143019,367.143213,0.194,0.528,C15 H27 O8 S,15,27,0,8,1,28,1.866666667,0.533333333,32,-6,1,0.528,1.00096E+11,0.002262698,400.2868923,-0.3,2,-0.666666667,0.266742392,367,2.707376777,364,0.072153261,367,0.259932797,367,0.228101114,367
683.67,6759725,367.155126,367.155097,-0.029,-0.078,C22 H23 O5,22,23,0,5,0,24,1.090909091,0.227272727,46,6,0,0.078,1.00096E+11,6.75323E-05,400.2868923,0.435897436,11,-0.636363636,0.254871661,367,2.695585047,364,0.060276232,367,0.271820575,367,0.239987862,367
505.95,10849600,367.176259,367.176227,-0.032,-0.087,C19 H27 O7,19,27,0,7,0,28,1.473684211,0.368421053,40,-1,0,0.087,1.00096E+11,0.000108392,400.2868923,0.161290323,6,-0.736842105,0.233765255,367,2.674619105,364,0.039158627,367,0.292957293,367,0.261122747,367
88.44,114257224,367.187469,367.18746,-0.009,-0.024,C18 H27 N2 O6,18,27,2,6,0,28,1.555555556,0.333333333,40,0,2,0.024,1.00096E+11,0.001141474,400.2868923,0.076923077,6,-0.555555556,0.222544798,367,2.663473321,364,0.027932216,367,0.304193864,367,0.272358344,367
595.34,10431841,367.212628,367.212612,-0.016,-0.042,C20 H31 O6,20,31,0,6,0,32,1.6,0.3,42,-1,0,0.042,1.00096E+11,0.000104218,400.2868923,0.117647059,5,-1,0.197420883,367,2.638516608,364,0.002794971,367,0.32935386,367,0.29751616,367
548.43,5031280,367.228029,367.227868,-0.16,-0.436,C24 H31 O3,24,31,0,3,0,32,1.333333333,0.125,50,6,0,0.436,1.00096E+11,5.02644E-05,400.2868923,0.333333333,9,-1.083333333,0.182181918,367,2.623379059,364,0.01245208,367,0.34461471,367,0.312775687,367
219.31,15306098,367.231268,367.23124,-0.028,-0.077,C21 H35 O3 S,21,35,0,3,1,36,1.714285714,0.142857143,44,1,1,0.077,1.00096E+11,0.000152914,400.2868923,0.081081081,4,-1.333333333,0.178813683,367,2.62003324,364,0.015822102,367,0.347987782,367,0.316148467,367
613.82,5416323,367.248905,367.248998,0.093,0.253,C21 H35 O5,21,35,0,5,0,36,1.714285714,0.238095238,44,-1,0,0.253,1.00096E+11,5.41112E-05,400.2868923,0.081081081,4,-1.238095238,0.161075512,367,2.602413117,364,0.033569685,367,0.365751428,367,0.333910573,367
-1000,4754852,367.285425,367.285383,-0.041,-0.112,C22 H39 O4,22,39,0,4,0,40,1.818181818,0.181818182,46,-1,0,0.112,1.00096E+11,4.75028E-05,400.2868923,0.05,3,-1.454545455,0.12473114,367,2.566310619,364,0.069933342,367,0.402147995,367,0.370303985,367
-1000,3714501,367.321676,367.321769,0.093,0.254,C23 H43 O3,23,43,0,3,0,44,1.913043478,0.130434783,48,-1,0,0.254,1.00096E+11,3.71093E-05,400.2868923,0.023255814,2,-1.652173913,0.088385769,367,2.530207129,364,0.106297998,367,0.438545563,367,0.406698398,367
-1000,4310503,367.358125,367.358154,0.03,0.08,C24 H47 O2,24,47,0,2,0,48,2,0.083333333,50,-1,0,0.08,1.00096E+11,4.30636E-05,400.2868923,0,1,-1.833333333,0.052041397,367,2.494104631,365,0.142661654,367,0.47494213,367,0.443091811,367
624.85,4038830,368.135107,368.13509,-0.016,-0.045,C17 H22 N O8,17,22,1,8,0,23,1.352941176,0.470588235,37,-1,1,0.045,1.00096E+11,4.03495E-05,400.2868923,0.166666667,7,-0.235294118,0.27597293,368,2.723200953,365,0.080858096,368,0.252125129,368,0.220207448,368
658.92,6856892,368.150357,368.150346,-0.011,-0.03,C21 H22 N O5,21,22,1,5,0,23,1.095238095,0.238095238,45,6,1,0.03,1.00096E+11,6.8503E-05,400.2868923,0.428571429,11,-0.476190476,0.260733965,368,2.708063404,365,0.065611046,368,0.267385979,368,0.235466976,368
201.73,10174671,368.171524,368.171476,-0.048,-0.131,C18 H26 N O7,18,26,1,7,0,27,1.5,0.388888889,39,-1,1,0.131,1.00096E+11,0.000101649,400.2868923,0.111111111,6,-0.555555556,0.239627559,368,2.687097462,365,0.04449344,368,0.288522696,368,0.256601861,368
346.01,22343898,368.182722,368.182709,-0.012,-0.034,C17 H26 N3 O6,17,26,3,6,0,27,1.588235294,0.352941176,39,0,3,0.034,1.00096E+11,0.000223224,400.2868923,0,6,-0.352941176,0.228407102,368,2.675951678,365,0.03326703,368,0.299759267,368,0.267837459,368
504.15,14008541,368.186772,368.186732,-0.04,-0.109,C22 H26 N O4,22,26,1,4,0,27,1.227272727,0.181818182,47,6,1,0.109,1.00096E+11,0.000139951,400.2868923,0.368421053,10,-0.727272727,0.224388594,368,2.671959914,365,0.02924639,368,0.303783546,368,0.271861389,368
406.41,27783392,368.189811,368.190103,0.292,0.794,C19 H30 N O4 S,19,30,1,4,1,31,1.631578947,0.210526316,41,1,2,0.794,1.00096E+11,0.000277567,400.2868923,0.066666667,5,-0.947368421,0.221021358,368,2.668615087,365,0.025877367,368,0.307155618,368,0.275233168,368
620.44,3475697,368.208115,368.207861,-0.254,-0.69,C19 H30 N O6,19,30,1,6,0,31,1.631578947,0.315789474,41,-1,1,0.69,1.00096E+11,3.47236E-05,400.2868923,0.066666667,5,-0.842105263,0.203283187,368,2.650994964,365,0.008129784,368,0.324919263,368,0.292995274,368
446.3,16138494,368.22314,368.223117,-0.022,-0.06,C23 H30 N O3,23,30,1,3,0,31,1.347826087,0.130434783,49,6,1,0.06,1.00096E+11,0.00016123,400.2868923,0.317073171,9,-0.956521739,0.188044222,368,2.635857416,365,0.007117267,368,0.340180113,368,0.308254801,368
340.99,3106851,369.097957,369.097976,0.019,0.052,C20 H17 O7,20,17,0,7,0,18,0.9,0.35,42,5,0,0.052,1.00096E+11,3.10386E-05,400.2868923,0.515151515,12,-0.2,0.314162097,369,2.767791035,366,0.118536925,369,0.215317243,369,0.18331608,369
637.59,3043382,369.119457,369.119106,-0.351,-0.95,C17 H21 O9,17,21,0,9,0,22,1.294117647,0.529411765,36,-2,0,0.95,1.00096E+11,3.04046E-05,400.2868923,0.2,7,-0.235294118,0.293055691,369,2.746825094,366,0.09741932,369,0.236453961,369,0.204450965,369
650.2,6341700,369.134426,369.134362,-0.064,-0.174,C21 H21 O6,21,21,0,6,0,22,1.047619048,0.285714286,44,5,0,0.174,1.00096E+11,6.3356E-05,400.2868923,0.444444444,11,-0.476190476,0.277816726,369,2.731687545,366,0.082172269,369,0.251714811,369,0.219710493,369
192.29,77952072,369.140062,369.140235,0.173,0.468,C14 H25 O11,14,25,0,11,0,26,1.857142857,0.785714286,30,-9,0,0.468,1.00096E+11,0.000778771,400.2868923,-0.411764706,2,-0.285714286,0.271950284,369,2.725860144,366,0.076302715,369,0.257589678,369,0.225584851,369
203.07,94729304,369.158677,369.158863,0.185,0.502,C15 H29 O8 S,15,29,0,8,1,30,2,0.533333333,32,-7,1,0.502,1.00096E+11,0.000946382,400.2868923,-0.4,1,-0.8,0.253343084,369,2.707376777,366,0.057685642,369,0.2762236,369,0.244217158,369
694.91,9059426,369.166809,369.166725,-0.084,-0.228,C17 H25 N2 O7,17,25,2,7,0,26,1.529411765,0.411764706,38,-1,2,0.228,1.00096E+11,9.05072E-05,400.2868923,0.043478261,6,-0.352941176,0.245489863,369,2.699575819,366,0.049828254,369,0.284088099,369,0.252080975,369
659.25,10863717,369.170771,369.170747,-0.024,-0.065,C22 H25 O5,22,25,0,5,0,26,1.181818182,0.227272727,46,5,0,0.065,1.00096E+11,0.000108533,400.2868923,0.384615385,10,-0.727272727,0.241472354,369,2.695585047,366,0.045808613,369,0.288111378,369,0.256103905,369
515.59,6106217,369.174055,369.174119,0.064,0.174,C19 H29 O5 S,19,29,0,5,1,30,1.578947368,0.263157895,40,0,1,0.174,1.00096E+11,6.10035E-05,400.2868923,0.096774194,5,-0.947368421,0.238104119,369,2.692239228,366,0.042438591,369,0.29148445,369,0.259476685,369
622.09,6168688,369.18229,369.181981,-0.309,-0.838,C21 H25 N2 O4,21,25,2,4,0,26,1.238095238,0.19047619,46,6,2,0.838,1.00096E+11,6.16276E-05,400.2868923,0.352941176,10,-0.571428571,0.230250898,369,2.684438271,366,0.034581203,369,0.299348949,369,0.267340503,369
521.93,3480691,369.185177,369.185352,0.175,0.475,C18 H29 N2 O4 S,18,29,2,4,1,30,1.666666667,0.222222222,40,1,3,0.475,1.00096E+11,3.47734E-05,400.2868923,0,5,-0.777777778,0.226883662,369,2.681093444,366,0.03121218,369,0.302721021,369,0.270712282,369
622.76,5049476,369.203207,369.20311,-0.096,-0.261,C18 H29 N2 O6,18,29,2,6,0,30,1.666666667,0.333333333,40,-1,2,0.261,1.00096E+11,5.04462E-05,400.2868923,0,5,-0.666666667,0.209145491,369,2.663473321,366,0.013464597,369,0.320484667,369,0.288474388,369
559.18,11162759,369.207152,369.207133,-0.019,-0.053,C23 H29 O4,23,29,0,4,0,30,1.304347826,0.173913043,48,5,0,0.053,1.00096E+11,0.00011152,400.2868923,0.333333333,9,-0.956521739,0.205126983,369,2.659481557,366,0.009443957,369,0.324508945,369,0.292498318,369
339.22,25769100,369.213035,369.213006,-0.029,-0.078,C16 H33 O9,16,33,0,9,0,34,2.125,0.5625,34,-9,0,0.078,1.00096E+11,0.000257443,400.2868923,-0.391304348,0,-1,0.199260541,369,2.653654156,366,0.003574402,369,0.330383813,369,0.298372676,369
183.84,9131162,369.228278,369.228262,-0.016,-0.042,C20 H33 O6,20,33,0,6,0,34,1.7,0.3,42,-2,0,0.042,1.00096E+11,9.12238E-05,400.2868923,0.058823529,4,-1.1,0.184021576,369,2.638516608,366,0.011672649,369,0.345644663,369,0.313632203,369
630.54,8504488,369.243536,369.243519,-0.017,-0.047,C24 H33 O3,24,33,0,3,0,34,1.416666667,0.125,50,5,0,0.047,1.00096E+11,8.49631E-05,400.2868923,0.288888889,8,-1.166666667,0.168781612,369,2.623378067,366,0.026920699,369,0.360906513,369,0.328892731,369
-1000,6075580,369.264623,369.264648,0.025,0.068,C21 H37 O5,21,37,0,5,0,38,1.80952381,0.238095238,44,-2,0,0.068,1.00096E+11,6.06974E-05,400.2868923,0.027027027,3,-1.333333333,0.147676205,369,2.602413117,366,0.048037305,369,0.38204223,369,0.350026616,369
17.65,23835870,369.301056,369.301033,-0.023,-0.062,C22 H41 O4,22,41,0,4,0,42,1.909090909,0.181818182,46,-2,0,0.062,1.00096E+11,0.00023813,400.2868923,0,2,-1.545454545,0.111331833,369,2.566310619,366,0.084400961,369,0.418438798,369,0.386420029,369
-1000,9155839,369.337425,369.337419,-0.006,-0.016,C23 H45 O3,23,45,0,3,0,46,2,0.130434783,48,-2,0,0.016,1.00096E+11,9.14704E-05,400.2868923,-0.023255814,1,-1.739130435,0.074986462,369,2.530207129,366,0.120765617,369,0.454836365,369,0.422814442,369
359.79,2797500,370.096301,370.096597,0.296,0.8,C16 H20 N O7 S,16,20,1,7,1,21,1.3125,0.4375,35,0,2,0.8,1.00096E+11,2.79481E-05,400.2868923,0.142857143,7,-0.125,0.316656166,370,2.776923573,367,0.120501717,370,0.214255718,370,0.182167973,370
589.07,3360731,370.12964,370.129611,-0.03,-0.08,C20 H20 N O6,20,20,1,6,0,21,1.05,0.3,43,5,1,0.08,1.00096E+11,3.3575E-05,400.2868923,0.4375,11,-0.3,0.28367903,370,2.744165902,367,0.087507083,370,0.247280214,370,0.215189607,370
566.61,7749614,370.150784,370.15074,-0.044,-0.119,C17 H24 N O8,17,24,1,8,0,25,1.470588235,0.470588235,37,-2,1,0.119,1.00096E+11,7.74216E-05,400.2868923,0.083333333,6,-0.352941176,0.262573623,370,2.723200953,367,0.066390477,370,0.268415931,370,0.236323492,370
589.07,4747249,370.153978,370.154112,0.133,0.36,C14 H28 N O8 S,14,28,1,8,1,29,2.071428571,0.571428571,31,-7,2,0.36,1.00096E+11,4.74269E-05,400.2868923,-0.625,1,-0.571428571,0.259205388,370,2.719855134,367,0.063020455,370,0.271789003,370,0.239696272,370
57.78,53409784,370.161988,370.161974,-0.014,-0.038,C16 H24 N3 O7,16,24,3,7,0,25,1.5625,0.4375,37,-1,3,0.038,1.00096E+11,0.000533584,400.2868923,-0.052631579,6,-0.125,0.251352167,370,2.712054176,367,0.055163067,370,0.279653502,370,0.247560089,370
204.21,19036156,370.166005,370.165996,-0.009,-0.023,C21 H24 N O5,21,24,1,5,0,25,1.19047619,0.238095238,45,5,1,0.023,1.00096E+11,0.000190179,400.2868923,0.371428571,10,-0.571428571,0.247334658,370,2.708063404,367,0.051143426,370,0.283676781,370,0.251583019,370
463.2,16504848,370.187055,370.187126,0.07,0.19,C18 H28 N O7,18,28,1,7,0,29,1.611111111,0.388888889,39,-2,1,0.19,1.00096E+11,0.00016489,400.2868923,0.037037037,5,-0.666666667,0.226228252,370,2.687097462,367,0.030025821,370,0.304813499,370,0.272717905,370
316.66,28719134,370.202404,370.202382,-0.022,-0.06,C22 H28 N O4,22,28,1,4,0,29,1.318181818,0.181818182,47,5,1,0.06,1.00096E+11,0.000286915,400.2868923,0.315789474,9,-0.818181818,0.210989287,370,2.671959914,367,0.01477877,370,0.320074349,370,0.287977432,370
490.49,18921506,370.205583,370.205753,0.17,0.459,C19 H32 N O4 S,19,32,1,4,1,33,1.736842105,0.210526316,41,0,2,0.459,1.00096E+11,0.000189033,400.2868923,0,4,-1.052631579,0.207622051,370,2.668615087,367,0.011409748,370,0.32344642,370,0.291349212,370
-1000,6084759,370.332695,370.332668,-0.027,-0.073,C22 H44 N O3,22,44,1,3,0,45,2.045454545,0.136363636,47,-2,1,0.073,1.00096E+11,6.07891E-05,400.2868923,-0.076923077,1,-1.636363636,0.080848765,370,2.542685486,367,0.115430804,370,0.450401768,370,0.418293556,370
-1000,5071723,371.113676,371.113627,-0.049,-0.133,C20 H19 O7,20,19,0,7,0,20,1,0.35,42,4,0,0.133,1.00096E+11,5.06685E-05,400.2868923,0.454545455,11,-0.3,0.300761791,371,2.767790043,368,0.104068307,371,0.231609046,371,0.199433124,371
427.07,3714926,371.116825,371.116998,0.173,0.466,C17 H23 O7 S,17,23,0,7,1,24,1.411764706,0.411764706,36,-1,1,0.466,1.00096E+11,3.71135E-05,400.2868923,0.12,6,-0.470588235,0.297394555,371,2.764445216,368,0.100699284,371,0.234981117,371,0.202804903,371
183.62,26319746,371.137934,371.138127,0.193,0.521,C14 H27 O9 S,14,27,0,9,1,28,2,0.642857143,30,-8,1,0.521,1.00096E+11,0.000262944,400.2868923,-0.529411765,1,-0.571428571,0.276289148,371,2.743480267,368,0.079582678,371,0.256116835,371,0.223938788,371
274.38,29580172,371.150028,371.150012,-0.016,-0.044,C21 H23 O6,21,23,0,6,0,24,1.142857143,0.285714286,44,4,0,0.044,1.00096E+11,0.000295517,400.2868923,0.388888889,10,-0.571428571,0.264417419,371,2.731687545,368,0.06770465,371,0.268005613,371,0.235826536,371
328.86,33045394,371.155721,371.155885,0.164,0.443,C14 H27 O11,14,27,0,11,0,28,2,0.785714286,30,-10,0,0.443,1.00096E+11,0.000330136,400.2868923,-0.529411765,1,-0.428571429,0.258550977,371,2.725860144,368,0.061835095,371,0.27388048,371,0.241700894,371
141.8,65239972,371.174305,371.174513,0.208,0.561,C15 H31 O8 S,15,31,0,8,1,32,2.133333333,0.533333333,32,-8,1,0.561,1.00096E+11,0.000651773,400.2868923,-0.5,0,-0.933333333,0.239943777,371,2.707376777,368,0.043218022,371,0.292514402,371,0.260333201,371
147.76,17922990,371.186377,371.186398,0.02,0.054,C22 H27 O5,22,27,0,5,0,28,1.272727273,0.227272727,46,4,0,0.054,1.00096E+11,0.000179058,400.2868923,0.333333333,9,-0.818181818,0.228072048,371,2.695584055,368,0.031339994,371,0.304403181,371,0.272220949,371
629.61,6264770,371.207579,371.207527,-0.052,-0.14,C19 H31 O7,19,31,0,7,0,32,1.684210526,0.368421053,40,-3,0,0.14,1.00096E+11,6.25875E-05,400.2868923,0.032258065,4,-0.947368421,0.206966641,371,2.674619105,368,0.010223388,371,0.325538898,371,0.293354834,371
170.56,13446096,371.222828,371.222783,-0.045,-0.122,C23 H31 O4,23,31,0,4,0,32,1.391304348,0.173913043,48,4,0,0.122,1.00096E+11,0.000134332,400.2868923,0.285714286,8,-1.043478261,0.191727676,371,2.659481557,368,0.005023663,371,0.340799748,371,0.308614362,371
577.88,2904539,371.234168,371.234016,-0.152,-0.41,C22 H31 N2 O3,22,31,2,3,0,32,1.454545455,0.136363636,48,5,2,0.41,1.00096E+11,2.90175E-05,400.2868923,0.243243243,8,-0.909090909,0.180507219,371,2.648335773,368,0.016250073,371,0.352036319,371,0.319849959,371
29.84,34044900,371.24391,371.243912,0.003,0.008,C20 H35 O6,20,35,0,6,0,36,1.8,0.3,42,-3,0,0.008,1.00096E+11,0.000340122,400.2868923,0,3,-1.2,0.170622269,371,2.638516608,368,0.026140268,371,0.361935465,371,0.329748247,371
546.34,4135919,371.255191,371.255146,-0.045,-0.122,C19 H35 N2 O5,19,35,2,5,0,36,1.894736842,0.263157895,42,-2,2,0.122,1.00096E+11,4.13194E-05,400.2868923,-0.103448276,3,-1.052631579,0.159400813,371,2.627369831,368,0.037367678,371,0.373173037,371,0.340984844,371
344.89,6091763,371.259276,371.259169,-0.107,-0.289,C24 H35 O3,24,35,0,3,0,36,1.5,0.125,50,4,0,0.289,1.00096E+11,6.08591E-05,400.2868923,0.244444444,7,-1.25,0.155382305,371,2.623378067,368,0.041388318,371,0.377197316,371,0.345008775,371
-1000,4714502,371.280219,371.280298,0.079,0.213,C21 H39 O5,21,39,0,5,0,40,1.904761905,0.238095238,44,-3,0,0.213,1.00096E+11,4.70997E-05,400.2868923,-0.027027027,2,-1.428571429,0.134276898,371,2.602413117,368,0.062504924,371,0.398333033,371,0.36614266,371
-1000,2909224,371.316671,371.316683,0.012,0.033,C22 H43 O4,22,43,0,4,0,44,2,0.181818182,46,-3,0,0.033,1.00096E+11,2.90643E-05,400.2868923,-0.05,1,-1.636363636,0.097932525,371,2.566310619,368,0.098868581,371,0.4347296,371,0.402536073,371
567.78,2695965,372.130003,372.130005,0.002,0.005,C16 H22 N O9,16,22,1,9,0,23,1.4375,0.5625,35,-3,1,0.005,1.00096E+11,2.69337E-05,400.2868923,0.047619048,6,-0.125,0.285518688,372,2.75930345,369,0.088286514,372,0.248310166,372,0.216046123,372
513.29,6219563,372.145328,372.145261,-0.067,-0.181,C20 H22 N O6,20,22,1,6,0,23,1.15,0.3,43,4,1,0.181,1.00096E+11,6.21358E-05,400.2868923,0.375,10,-0.4,0.270279723,372,2.744165902,369,0.073039463,372,0.263571016,372,0.23130565,372
628.43,2901814,372.156727,372.156494,-0.232,-0.624,C19 H22 N3 O5,19,22,3,5,0,23,1.210526316,0.263157895,43,5,3,0.624,1.00096E+11,2.89902E-05,400.2868923,0.333333333,10,-0.210526316,0.259059266,372,2.733020118,369,0.061813053,372,0.274807587,372,0.242541247,372
584.37,6133567,372.16641,372.16639,-0.019,-0.052,C17 H26 N O8,17,26,1,8,0,27,1.588235294,0.470588235,37,-3,1,0.052,1.00096E+11,6.12767E-05,400.2868923,0,5,-0.470588235,0.249174316,372,2.723200953,369,0.051922858,372,0.284706733,372,0.252439536,372
169.88,8677197,372.1817,372.181647,-0.054,-0.145,C21 H26 N O5,21,26,1,5,0,27,1.285714286,0.238095238,45,4,1,0.145,1.00096E+11,8.66885E-05,400.2868923,0.314285714,9,-0.666666667,0.233934352,372,2.708062412,369,0.036674807,372,0.299968584,372,0.267700063,372
528.75,3243864,372.192844,372.19288,0.036,0.097,C20 H26 N3 O4,20,26,3,4,0,27,1.35,0.2,45,5,3,0.097,1.00096E+11,3.24075E-05,400.2868923,0.266666667,9,-0.5,0.222713895,372,2.696916627,369,0.025448397,372,0.311205155,372,0.27893566,372
501.38,9850721,372.202703,372.202776,0.073,0.196,C18 H30 N O7,18,30,1,7,0,31,1.722222222,0.388888889,39,-3,1,0.196,1.00096E+11,9.84125E-05,400.2868923,-0.037037037,4,-0.777777778,0.212828945,372,2.687097462,369,0.015558202,372,0.321104301,372,0.288833948,372
483.32,3229348,373.096488,373.096262,-0.226,-0.604,C16 H21 O8 S,16,21,0,8,1,22,1.375,0.5,34,-2,1,0.604,1.00096E+11,3.22624E-05,400.2868923,0.090909091,6,-0.25,0.320340619,373,2.800548706,370,0.122596321,373,0.214874352,373,0.182526534,373
231.23,7766723,373.129233,373.129277,0.043,0.116,C20 H21 O7,20,21,0,7,0,22,1.1,0.35,42,3,0,0.116,1.00096E+11,7.75926E-05,400.2868923,0.393939394,10,-0.4,0.287362484,373,2.767790043,370,0.089600687,373,0.247899848,373,0.215549167,373
481.74,15815385,373.153564,373.153777,0.213,0.57,C14 H29 O9 S,14,29,0,9,1,30,2.142857143,0.642857143,30,-9,1,0.57,1.00096E+11,0.000158002,400.2868923,-0.647058824,0,-0.714285714,0.262889841,373,2.743480267,370,0.065115059,373,0.272407637,373,0.240054832,373
386.12,21537508,373.165694,373.165662,-0.032,-0.085,C21 H25 O6,21,25,0,6,0,26,1.238095238,0.285714286,44,3,0,0.085,1.00096E+11,0.000215168,400.2868923,0.333333333,9,-0.666666667,0.251018112,373,2.731687545,370,0.053237031,373,0.284296415,373,0.25194258,373
615.07,3451632,373.176923,373.176895,-0.027,-0.074,C20 H25 N2 O5,20,25,2,5,0,26,1.3,0.25,44,4,2,0.074,1.00096E+11,3.44831E-05,400.2868923,0.290322581,9,-0.5,0.239797655,373,2.720541761,370,0.04201062,373,0.295532987,373,0.263178177,373
