mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
78.01,6719639,292.228242,292.228203,-0.039,-0.135,C18 H30 N O2,18,30,1,2,0,31,1.722222222,0.111111111,39,2,1,0.135,64085543474,0.000104854,373.6465182,0.125,4,-1.333333333,0.098101622,292,2.040728301,290,0.056781894,292,0.321106302,292,0.295769824,292
495.21,2405019,292.993943,292.993905,-0.038,-0.13,C12 H5 O9,12,5,0,9,0,6,0.5,0.75,26,1,0,0.13,64085543474,3.75283E-05,373.6465182,0.733333333,10,1,0.333254612,293,2.280971399,291,0.177965266,293,0.087051729,293,0.061648864,293
-1000,3793590,293.033679,293.033662,-0.016,-0.056,C10 H13 O8 S,10,13,0,8,1,14,1.4,0.8,22,-4,1,0.056,64085543474,5.91957E-05,373.6465182,-0.2,4,0.4,0.293542005,293,2.241523082,291,0.138231588,293,0.126821368,293,0.101415057,293
575.38,3419862,293.081988,293.081932,-0.056,-0.191,C18 H13 O4,18,13,0,4,0,14,0.777777778,0.222222222,38,8,0,0.191,64085543474,5.3364E-05,373.6465182,0.625,12,-0.333333333,0.245325904,293,2.193627862,291,0.089989903,293,0.175106714,293,0.149696217,293
-1000,8628965,293.103058,293.103062,0.004,0.013,C15 H17 O6,15,17,0,6,0,18,1.2,0.4,32,1,0,0.013,64085543474,0.000134648,373.6465182,0.333333333,7,-0.4,0.224219497,293,2.17266192,291,0.068872298,293,0.196243431,293,0.170831103,293
526.49,4443884,293.114425,293.114295,-0.13,-0.444,C14 H17 N2 O5,14,17,2,5,0,18,1.285714286,0.357142857,32,2,2,0.444,64085543474,6.9343E-05,373.6465182,0.263157895,7,-0.142857143,0.21299904,293,2.161516136,291,0.057645887,293,0.207480002,293,0.1820667,293
604.27,4522735,293.118352,293.118318,-0.034,-0.117,C19 H17 O3,19,17,0,3,0,18,0.947368421,0.157894737,40,8,0,0.117,64085543474,7.05734E-05,373.6465182,0.542857143,11,-0.631578947,0.208980532,293,2.157524372,291,0.053625247,293,0.211504281,293,0.18609063,293
555.71,2592499,293.124083,293.124191,0.108,0.369,C12 H21 O8,12,21,0,8,0,22,1.833333333,0.666666667,26,-6,0,0.369,64085543474,4.04537E-05,373.6465182,-0.25,2,-0.5,0.20311409,293,2.151696971,291,0.047755692,293,0.217379148,293,0.191964988,293
106.81,15950589,293.139474,293.139447,-0.027,-0.092,C16 H21 O5,16,21,0,5,0,22,1.375,0.3125,34,1,0,0.092,64085543474,0.000248895,373.6465182,0.259259259,6,-0.75,0.187875125,293,2.136559423,291,0.032508641,293,0.232639998,293,0.207224515,293
1.08,1047741184,293.175858,293.175833,-0.025,-0.087,C17 H25 O4,17,25,0,4,0,26,1.529411765,0.235294118,36,1,0,0.087,64085543474,0.016349104,373.6465182,0.2,5,-1.058823529,0.151529754,293,2.100455932,291,0.003856015,293,0.269037566,293,0.243618928,293
431.01,87376664,293.179181,293.179204,0.023,0.078,C14 H29 O4 S,14,29,0,4,1,30,2.142857143,0.285714286,30,-4,1,0.078,64085543474,0.001363438,373.6465182,-0.272727273,0,-1.428571429,0.148162518,293,2.097111106,291,0.007225037,293,0.272409638,293,0.246990708,293
641,3855133,293.187058,293.187066,0.008,0.028,C16 H25 N2 O3,16,25,2,3,0,26,1.625,0.1875,36,2,2,0.028,64085543474,6.0156E-05,373.6465182,0.12,5,-0.875,0.140309297,293,2.089310148,291,0.015082425,293,0.280274137,293,0.254854526,293
9.84,34857776,293.212236,293.212218,-0.018,-0.061,C18 H29 O3,18,29,0,3,0,30,1.666666667,0.166666667,38,1,0,0.061,64085543474,0.000543926,373.6465182,0.151515152,4,-1.333333333,0.115185382,293,2.064353434,291,0.040219671,293,0.305434133,293,0.280012341,293
67.41,13657463,294.080572,294.080553,-0.019,-0.065,C14 H16 N O4 S,14,16,1,4,1,17,1.214285714,0.285714286,31,3,2,0.065,64085543474,0.000213113,373.6465182,0.3,7,-0.285714286,0.247819973,294,2.2027604,292,0.091954694,294,0.174045189,294,0.148548111,294
588.98,2765197,294.113472,294.113567,0.095,0.324,C18 H16 N O3,18,16,1,3,0,17,0.944444444,0.166666667,39,8,1,0.324,64085543474,4.31485E-05,373.6465182,0.548387097,11,-0.444444444,0.214842836,294,2.170002729,292,0.05896006,294,0.207069684,294,0.181569744,294
19.88,43533724,294.134719,294.134696,-0.023,-0.078,C15 H20 N O5,15,20,1,5,0,21,1.4,0.333333333,33,1,1,0.078,64085543474,0.000679306,373.6465182,0.217391304,6,-0.533333333,0.193737429,294,2.149037779,292,0.037843455,294,0.228205402,294,0.20270363,294
-1000,8091109,294.243876,294.243853,-0.023,-0.078,C18 H32 N O2,18,32,1,2,0,33,1.833333333,0.111111111,39,1,1,0.078,64085543474,0.000126255,373.6465182,0.0625,3,-1.444444444,0.084702315,294,2.040728301,292,0.071249514,294,0.337397104,294,0.311885868,294
588.38,2379786,295.061276,295.061197,-0.079,-0.268,C17 H11 O5,17,11,0,5,0,12,0.705882353,0.294117647,36,7,0,0.268,64085543474,3.71345E-05,373.6465182,0.655172414,12,-0.117647059,0.268270969,295,2.22973036,293,0.11188594,295,0.155000949,295,0.129418848,295
487.93,2472987,295.085588,295.085698,0.11,0.371,C11 H19 O7 S,11,19,0,7,1,20,1.818181818,0.636363636,24,-5,1,0.371,64085543474,3.85888E-05,373.6465182,-0.384615385,2,-0.363636364,0.243797327,295,2.205419592,293,0.087399313,295,0.179509738,295,0.153925513,295
513.88,4201504,295.093603,295.09356,-0.043,-0.147,C13 H15 N2 O6,13,15,2,6,0,16,1.230769231,0.461538462,30,1,2,0.147,64085543474,6.55609E-05,373.6465182,0.25,7,0.153846154,0.235944105,295,2.197618634,293,0.079541924,295,0.187374237,295,0.161789331,295
491.8,6696995,295.097627,295.097583,-0.044,-0.149,C18 H15 O4,18,15,0,4,0,16,0.888888889,0.222222222,38,7,0,0.149,64085543474,0.000104501,373.6465182,0.5625,11,-0.444444444,0.231925597,295,2.19362687,293,0.075521284,295,0.191398516,295,0.165813261,295
69.55,10063921,295.118709,295.118712,0.003,0.011,C15 H19 O6,15,19,0,6,0,20,1.333333333,0.4,32,0,0,0.011,64085543474,0.000157039,373.6465182,0.25,6,-0.533333333,0.21082019,295,2.17266192,293,0.054404679,295,0.212534234,295,0.186947146,295
522.47,8663099,295.13398,295.133968,-0.012,-0.041,C19 H19 O3,19,19,0,3,0,20,1.052631579,0.157894737,40,7,0,0.041,64085543474,0.00013518,373.6465182,0.485714286,10,-0.736842105,0.195581225,295,2.157524372,293,0.039157628,295,0.227795084,295,0.202206674,295
417.38,8931389,295.137394,295.137339,-0.055,-0.185,C16 H23 O3 S,16,23,0,3,1,24,1.5,0.1875,34,2,1,0.185,64085543474,0.000139367,373.6465182,0.185185185,5,-1,0.192213989,295,2.154179545,293,0.035788605,295,0.231167155,295,0.205578453,295
537.99,2863167,295.139916,295.139841,-0.075,-0.253,C12 H23 O8,12,23,0,8,0,24,2,0.666666667,26,-7,0,0.253,64085543474,4.46773E-05,373.6465182,-0.375,1,-0.666666667,0.189714783,295,2.151696971,293,0.033288073,295,0.233669951,295,0.208081032,295
705.16,2475075,295.145341,295.145201,-0.14,-0.473,C18 H19 N2 O2,18,19,2,2,0,20,1.111111111,0.111111111,40,8,2,0.473,64085543474,3.86214E-05,373.6465182,0.466666667,10,-0.555555556,0.184360768,295,2.146378588,293,0.027931217,295,0.239031655,295,0.213442271,295
13.08,14239817,295.155114,295.155097,-0.017,-0.057,C16 H23 O5,16,23,0,5,0,24,1.5,0.3125,34,0,0,0.057,64085543474,0.0002222,373.6465182,0.185185185,5,-0.875,0.174475818,295,2.136559423,293,0.018041022,295,0.248930801,295,0.223340559,295
-1000,4620372,295.170371,295.170354,-0.017,-0.058,C20 H23 O2,20,23,0,2,0,24,1.2,0.1,42,7,0,0.058,64085543474,7.20969E-05,373.6465182,0.421052632,9,-1,0.159235854,295,2.121420882,293,0.002792972,295,0.264192651,295,0.238601087,295
32.24,16582754,295.191505,295.191483,-0.022,-0.073,C17 H27 O4,17,27,0,4,0,28,1.647058824,0.235294118,36,0,0,0.073,64085543474,0.00025876,373.6465182,0.133333333,4,-1.176470588,0.138130447,295,2.100455932,293,0.018323634,295,0.285328368,295,0.259734972,295
16.99,53561468,295.227898,295.227868,-0.03,-0.1,C18 H31 O3,18,31,0,3,0,32,1.777777778,0.166666667,38,0,0,0.1,64085543474,0.000835781,373.6465182,0.090909091,3,-1.444444444,0.101786075,295,2.064353434,293,0.05468729,295,0.321724936,295,0.296128385,295
-1000,4456595,295.264286,295.264254,-0.032,-0.107,C19 H35 O2,19,35,0,2,0,36,1.894736842,0.105263158,40,0,0,0.107,64085543474,6.95413E-05,373.6465182,0.055555556,2,-1.684210526,0.065440704,295,2.028249944,293,0.091051946,295,0.358122503,295,0.332522797,295
88.7,15608488,296.059835,296.059817,-0.018,-0.061,C13 H14 N O5 S,13,14,1,5,1,15,1.153846154,0.384615385,29,2,2,0.061,64085543474,0.000243557,373.6465182,0.294117647,7,0,0.270766037,296,2.23886389,294,0.113851731,296,0.153938424,296,0.128269742,296
145.56,13834945,296.096214,296.096203,-0.012,-0.039,C14 H18 N O4 S,14,18,1,4,1,19,1.357142857,0.285714286,31,2,2,0.039,64085543474,0.000215882,373.6465182,0.2,6,-0.428571429,0.234420665,296,2.2027604,294,0.077487075,296,0.190335991,296,0.164664155,296
614.21,3737293,296.113913,296.113961,0.048,0.163,C14 H18 N O6,14,18,1,6,0,19,1.357142857,0.428571429,31,0,1,0.163,64085543474,5.83173E-05,373.6465182,0.2,6,-0.285714286,0.216682494,296,2.185140277,294,0.059739492,296,0.208099637,296,0.18242626,296
585.13,3395287,296.129197,296.129217,0.02,0.066,C18 H18 N O3,18,18,1,3,0,19,1.055555556,0.166666667,39,7,1,0.066,64085543474,5.29805E-05,373.6465182,0.483870968,10,-0.555555556,0.201443529,296,2.170002729,294,0.044492441,296,0.223360487,296,0.197685788,296
654.29,4803301,296.150377,296.150346,-0.03,-0.102,C15 H22 N O5,15,22,1,5,0,23,1.533333333,0.333333333,33,0,1,0.102,64085543474,7.49514E-05,373.6465182,0.130434783,5,-0.666666667,0.180338122,296,2.149037779,294,0.023375835,296,0.244496204,296,0.218819673,296
475.21,2474237,296.186631,296.186732,0.101,0.342,C16 H26 N O4,16,26,1,4,0,27,1.6875,0.25,35,0,1,0.342,64085543474,3.86083E-05,373.6465182,0.076923077,4,-1,0.143992751,296,2.112934289,294,0.012988821,296,0.280893772,296,0.255214086,296
17.65,16608046,296.259526,296.259503,-0.023,-0.077,C18 H34 N O2,18,34,1,2,0,35,1.944444444,0.111111111,39,0,1,0.077,64085543474,0.000259154,373.6465182,0,2,-1.555555556,0.071303008,296,2.040728301,294,0.085717133,296,0.353687906,296,0.328001912,296
627.74,2387282,297.076927,297.076847,-0.079,-0.268,C17 H13 O5,17,13,0,5,0,14,0.823529412,0.294117647,36,6,0,0.268,64085543474,3.72515E-05,373.6465182,0.586206897,11,-0.235294118,0.254871661,297,2.22973036,295,0.097418321,297,0.171291751,297,0.145534892,297
520.47,2729310,297.095682,297.095475,-0.208,-0.699,C18 H17 O2 S,18,17,0,2,1,18,1,0.111111111,38,8,1,0.699,64085543474,4.25885E-05,373.6465182,0.5,10,-0.666666667,0.236264462,297,2.211246992,295,0.078801248,297,0.189925673,297,0.164167199,297
543.54,2356066,297.10132,297.101348,0.028,0.093,C11 H21 O7 S,11,21,0,7,1,22,2,0.636363636,24,-6,1,0.093,64085543474,3.67644E-05,373.6465182,-0.538461538,1,-0.545454545,0.230398019,297,2.205419592,295,0.072931693,297,0.19580054,297,0.170041557,297
624.11,2499431,297.109352,297.10921,-0.142,-0.477,C13 H17 N2 O6,13,17,2,6,0,18,1.384615385,0.461538462,30,0,2,0.477,64085543474,3.90015E-05,373.6465182,0.125,6,0,0.222544798,297,2.197618634,295,0.065074305,297,0.20366504,297,0.177905374,297
186.14,16645482,297.11324,297.113233,-0.008,-0.026,C18 H17 O4,18,17,0,4,0,18,1,0.222222222,38,6,0,0.026,64085543474,0.000259738,373.6465182,0.5,10,-0.555555556,0.21852629,297,2.19362687,295,0.061053665,297,0.207689319,297,0.181929305,297
581.79,3487084,297.116719,297.116604,-0.115,-0.386,C15 H21 O4 S,15,21,0,4,1,22,1.466666667,0.266666667,32,1,1,0.386,64085543474,5.4413E-05,373.6465182,0.166666667,5,-0.8,0.215159054,297,2.190282043,295,0.057684642,297,0.21106139,297,0.185301084,297
207.7,11521400,297.13437,297.134362,-0.008,-0.026,C15 H21 O6,15,21,0,6,0,22,1.466666667,0.4,32,-1,0,0.026,64085543474,0.000179782,373.6465182,0.166666667,5,-0.666666667,0.197420883,297,2.17266192,295,0.039937059,297,0.228825036,297,0.20306319,297
5.26,501435776,297.153001,297.152989,-0.012,-0.04,C16 H25 O3 S,16,25,0,3,1,26,1.625,0.1875,34,1,1,0.04,64085543474,0.007824476,373.6465182,0.111111111,4,-1.125,0.178814682,297,2.154179545,295,0.021320986,297,0.247457958,297,0.221694497,297
81.6,14249360,297.170776,297.170747,-0.029,-0.097,C16 H25 O5,16,25,0,5,0,26,1.625,0.3125,34,-1,0,0.097,64085543474,0.000222349,373.6465182,0.111111111,4,-1,0.161076511,297,2.136559423,295,0.003573403,297,0.265221603,297,0.239456603,297
-1000,4652443,297.186023,297.186004,-0.019,-0.065,C20 H25 O2,20,25,0,2,0,26,1.3,0.1,42,6,0,0.065,64085543474,7.25974E-05,373.6465182,0.368421053,8,-1.1,0.145836547,297,2.121420882,295,0.011674648,297,0.280483454,297,0.25471713,297
15.47,24153512,297.207142,297.207133,-0.009,-0.029,C17 H29 O4,17,29,0,4,0,30,1.764705882,0.235294118,36,-1,0,0.029,64085543474,0.000376895,373.6465182,0.066666667,3,-1.294117647,0.12473114,297,2.100455932,295,0.032791253,297,0.301619171,297,0.275851015,297
10.37,59051456,297.243521,297.243519,-0.002,-0.008,C18 H33 O3,18,33,0,3,0,34,1.888888889,0.166666667,38,-1,0,0.008,64085543474,0.000921447,373.6465182,0.03030303,2,-1.555555556,0.088385769,297,2.064352442,295,0.069155909,297,0.338016738,297,0.312245428,297
-1000,6055386,297.279889,297.279904,0.015,0.051,C19 H37 O2,19,37,0,2,0,38,2,0.105263158,40,-1,0,0.051,64085543474,9.44891E-05,373.6465182,0,1,-1.789473684,0.052041397,297,2.028249944,295,0.105519566,297,0.374413306,297,0.348638841,297
315.32,2450397,298.05042,298.050315,-0.105,-0.353,C11 H12 N3 O5 S,11,12,3,5,1,13,1.181818182,0.454545455,27,2,4,0.353,64085543474,3.82363E-05,373.6465182,0.111111111,7,0.727272727,0.282490644,298,2.263820604,296,0.124521357,298,0.14506923,298,0.11922797,298
571.01,2547187,298.083431,298.083329,-0.102,-0.342,C15 H12 N3 O4,15,12,3,4,0,13,0.866666667,0.266666667,35,7,3,0.342,64085543474,3.97467E-05,373.6465182,0.6,11,0.266666667,0.249513508,298,2.231062933,296,0.091526723,298,0.178093725,298,0.152249603,298
234.17,4676626,298.129619,298.129611,-0.008,-0.025,C14 H20 N O6,14,20,1,6,0,21,1.5,0.428571429,31,-1,1,0.025,64085543474,7.29747E-05,373.6465182,0.1,5,-0.428571429,0.203283187,298,2.185140277,296,0.045271872,298,0.224390439,298,0.198542304,298
567.63,4837404,298.144919,298.144867,-0.052,-0.175,C18 H20 N O3,18,20,1,3,0,21,1.166666667,0.166666667,39,6,1,0.175,64085543474,7.54835E-05,373.6465182,0.419354839,9,-0.666666667,0.188044222,298,2.170002729,296,0.030024822,298,0.239651289,298,0.213801831,298
608.41,2392141,298.217859,298.217638,-0.22,-0.739,C20 H28 N O,20,28,1,1,0,29,1.45,0.05,43,6,1,0.739,64085543474,3.73273E-05,373.6465182,0.297297297,7,-1.2,0.115354479,298,2.097796741,296,0.042703491,298,0.312445424,298,0.286589657,298
-1000,2806363,298.238863,298.238767,-0.095,-0.319,C17 H32 N O3,17,32,1,3,0,33,1.941176471,0.176470588,37,-1,1,0.319,64085543474,4.37909E-05,373.6465182,-0.034482759,2,-1.411764706,0.094249072,298,2.076831791,296,0.063820097,298,0.333581141,298,0.307723542,298
-1000,2507347,298.994336,298.994574,0.238,0.797,C13 H3 N2 O7,13,3,2,7,0,4,0.307692308,0.538461538,30,6,2,0.797,64085543474,3.9125E-05,373.6465182,1,13,1.230769231,0.339286012,299,2.326893062,297,0.18081626,299,0.089628423,299,0.063705294,299
434.77,2663058,299.088475,299.088474,0,-0.001,C12 H15 N2 O7,12,15,2,7,0,16,1.333333333,0.583333333,28,-1,2,0.001,64085543474,4.15547E-05,373.6465182,0.076923077,6,0.333333333,0.245490862,299,2.233722124,297,0.086971342,299,0.183558275,299,0.157627005,299
595.16,4055701,299.092534,299.092497,-0.037,-0.125,C17 H15 O5,17,15,0,5,0,16,0.941176471,0.294117647,36,5,0,0.125,64085543474,6.32857E-05,373.6465182,0.517241379,10,-0.352941176,0.241472354,299,2.22973036,297,0.082950701,299,0.187582554,299,0.161650935,299
657.5,10855074,299.113613,299.113627,0.013,0.044,C14 H19 O7,14,19,0,7,0,20,1.428571429,0.5,30,-2,0,0.044,64085543474,0.000169384,373.6465182,0.142857143,5,-0.428571429,0.220365948,299,2.208764418,297,0.061833096,299,0.208719271,299,0.182785821,299
512.36,5978789,299.116782,299.116998,0.216,0.722,C11 H23 O7 S,11,23,0,7,1,24,2.181818182,0.636363636,24,-7,1,0.722,64085543474,9.32939E-05,373.6465182,-0.692307692,0,-0.727272727,0.216998712,299,2.205419592,297,0.058464074,299,0.212091343,299,0.1861576,299
617.91,2359978,299.12492,299.12486,-0.06,-0.201,C13 H19 N2 O6,13,19,2,6,0,20,1.538461538,0.461538462,30,-1,2,0.201,64085543474,3.68254E-05,373.6465182,0,5,-0.153846154,0.209145491,299,2.197618634,297,0.050606686,299,0.219955842,299,0.194021418,299
307.58,9577133,299.128887,299.128883,-0.005,-0.015,C18 H19 O4,18,19,0,4,0,20,1.111111111,0.222222222,38,5,0,0.015,64085543474,0.000149443,373.6465182,0.4375,9,-0.666666667,0.205126983,299,2.19362687,297,0.046586045,299,0.223980121,299,0.198045348,299
563.89,5153460,299.140122,299.140116,-0.006,-0.02,C17 H19 N2 O3,17,19,2,3,0,20,1.176470588,0.176470588,38,6,2,0.02,64085543474,8.04153E-05,373.6465182,0.407407407,9,-0.470588235,0.193906526,299,2.182481086,297,0.035359635,299,0.235216692,299,0.209280945,299
548.93,5942971,299.149961,299.150012,0.051,0.171,C15 H23 O6,15,23,0,6,0,24,1.6,0.4,32,-2,0,0.171,64085543474,9.2735E-05,373.6465182,0.083333333,4,-0.8,0.184021576,299,2.17266192,297,0.02546944,299,0.245115838,299,0.219179233,299
501.05,14275269,299.165299,299.165268,-0.031,-0.102,C19 H23 O3,19,23,0,3,0,24,1.263157895,0.157894737,40,5,0,0.102,64085543474,0.000222753,373.6465182,0.371428571,8,-0.947368421,0.168782611,299,2.157524372,297,0.010222389,299,0.260376688,299,0.234438761,299
667.73,2449101,299.176552,299.176502,-0.05,-0.167,C18 H23 N2 O2,18,23,2,2,0,24,1.333333333,0.111111111,40,6,2,0.167,64085543474,3.82161E-05,373.6465182,0.333333333,8,-0.777777778,0.157561155,299,2.146377595,297,0.001005021,299,0.27161426,299,0.245675358,299
17.33,17937108,299.186389,299.186398,0.009,0.029,C16 H27 O5,16,27,0,5,0,28,1.75,0.3125,34,-2,0,0.029,64085543474,0.000279893,373.6465182,0.037037037,3,-1.125,0.147676205,299,2.13655843,297,0.010895216,299,0.281513406,299,0.255573646,299
13.19,51253980,299.201673,299.201654,-0.019,-0.063,C20 H27 O2,20,27,0,2,0,28,1.4,0.1,42,5,0,0.063,64085543474,0.000799774,373.6465182,0.315789474,7,-1.2,0.13243724,299,2.121420882,297,0.026142267,299,0.296774256,299,0.270833174,299
10.06,28152556,299.222802,299.222783,-0.019,-0.064,C17 H31 O4,17,31,0,4,0,32,1.882352941,0.235294118,36,-2,0,0.064,64085543474,0.000439297,373.6465182,0,2,-1.411764706,0.111331833,299,2.100455932,297,0.047258873,299,0.317909973,299,0.291967059,299
19.08,30995204,299.259189,299.259169,-0.02,-0.067,C18 H35 O3,18,35,0,3,0,36,2,0.166666667,38,-2,0,0.067,64085543474,0.000483654,373.6465182,-0.03030303,1,-1.666666667,0.074986462,299,2.064352442,297,0.083623529,299,0.354307541,299,0.328361472,299
646.05,3446074,300.108923,300.108876,-0.047,-0.157,C13 H18 N O7,13,18,1,7,0,19,1.461538462,0.538461538,29,-2,1,0.157,64085543474,5.3773E-05,373.6465182,0.058823529,5,-0.153846154,0.226228252,300,2.221242775,298,0.06716791,300,0.204284674,300,0.178264935,300
614.64,4330820,300.124148,300.124132,-0.016,-0.053,C17 H18 N O4,17,18,1,4,0,19,1.117647059,0.235294118,37,5,1,0.053,64085543474,6.75787E-05,373.6465182,0.428571429,9,-0.470588235,0.210989287,300,2.206105227,298,0.051920859,300,0.219545524,300,0.193524462,300
533.37,4002140,300.160566,300.160517,-0.049,-0.162,C18 H22 N O3,18,22,1,3,0,23,1.277777778,0.166666667,39,5,1,0.162,64085543474,6.245E-05,373.6465182,0.35483871,8,-0.777777778,0.174644915,300,2.170002729,298,0.015557202,300,0.255942092,300,0.229917875,300
-1000,2417083,301.071778,301.071762,-0.016,-0.053,C16 H13 O6,16,13,0,6,0,14,0.875,0.375,34,4,0,0.053,64085543474,3.77165E-05,373.6465182,0.538461538,10,-0.125,0.264417419,301,2.265832858,299,0.104846739,301,0.167476789,301,0.141373566,301
517.96,4675537,301.104206,301.104124,-0.082,-0.271,C12 H17 N2 O7,12,17,2,7,0,18,1.5,0.583333333,28,-2,2,0.271,64085543474,7.29577E-05,373.6465182,-0.076923077,5,0.166666667,0.232091555,301,2.233722124,299,0.072503722,301,0.199849077,301,0.173743049,301
604.8,7114707,301.108096,301.108147,0.052,0.172,C17 H17 O5,17,17,0,5,0,18,1.058823529,0.294117647,36,4,0,0.172,64085543474,0.000111019,373.6465182,0.448275862,9,-0.470588235,0.228073047,301,2.22973036,299,0.068483082,301,0.203873356,301,0.177766979,301
492.62,3970005,301.111529,301.111519,-0.01,-0.034,C14 H21 O5 S,14,21,0,5,1,22,1.571428571,0.357142857,30,-1,1,0.034,64085543474,6.19485E-05,373.6465182,0.047619048,4,-0.714285714,0.224704812,301,2.226384541,299,0.06511306,301,0.207246428,301,0.181139758,301
594.6,5664737,301.129283,301.129277,-0.007,-0.022,C14 H21 O7,14,21,0,7,0,22,1.571428571,0.5,30,-3,0,0.022,64085543474,8.83934E-05,373.6465182,0.047619048,4,-0.571428571,0.206966641,301,2.208764418,299,0.047365477,301,0.225010074,301,0.198901864,301
74.3,20338668,301.144534,301.144533,-0.001,-0.003,C18 H21 O4,18,21,0,4,0,22,1.222222222,0.222222222,38,4,0,0.003,64085543474,0.000317367,373.6465182,0.375,8,-0.777777778,0.191727676,301,2.19362687,299,0.032118426,301,0.240270924,301,0.214161392,301
599.11,9934835,301.155783,301.155766,-0.017,-0.055,C17 H21 N2 O3,17,21,2,3,0,22,1.294117647,0.176470588,38,5,2,0.055,64085543474,0.000155025,373.6465182,0.333333333,8,-0.588235294,0.180507219,301,2.182481086,299,0.020892015,301,0.251507495,301,0.225396989,301
626.11,10405881,301.165461,301.165662,0.201,0.668,C15 H25 O6,15,25,0,6,0,26,1.733333333,0.4,32,-3,0,0.668,64085543474,0.000162375,373.6465182,0,3,-0.933333333,0.170622269,301,2.17266192,299,0.01100182,301,0.261406641,301,0.235295277,301
79.18,19650564,301.180929,301.180918,-0.011,-0.036,C19 H25 O3,19,25,0,3,0,26,1.368421053,0.157894737,40,4,0,0.036,64085543474,0.00030663,373.6465182,0.314285714,7,-1.052631579,0.155383304,301,2.157524372,299,0.004245231,301,0.276667491,301,0.250554804,301
-1000,7364626,301.202023,301.202048,0.025,0.081,C16 H29 O5,16,29,0,5,0,30,1.875,0.3125,34,-3,0,0.081,64085543474,0.000114919,373.6465182,-0.037037037,2,-1.25,0.134276898,301,2.13655843,299,0.025362836,301,0.297804208,301,0.27168969,301
-1000,7964700,301.217337,301.217304,-0.034,-0.111,C20 H29 O2,20,29,0,2,0,30,1.5,0.1,42,4,0,0.111,64085543474,0.000124282,373.6465182,0.263157895,6,-1.3,0.119037933,301,2.121420882,299,0.040609886,301,0.313065058,301,0.286949217,301
-1000,11388970,301.238434,301.238433,-0.001,-0.002,C17 H33 O4,17,33,0,4,0,34,2,0.235294118,36,-3,0,0.002,64085543474,0.000177715,373.6465182,-0.066666667,1,-1.529411765,0.097932525,301,2.100455932,299,0.061726492,301,0.334200776,301,0.308083103,301
578.24,14084727,302.124569,302.124526,-0.044,-0.145,C13 H20 N O7,13,20,1,7,0,21,1.615384615,0.538461538,29,-3,1,0.145,64085543474,0.00021978,373.6465182,-0.058823529,4,-0.307692308,0.212828945,302,2.221242775,300,0.05270029,302,0.220575477,302,0.194380978,302
469.5,5558913,302.13978,302.139782,0.001,0.005,C17 H20 N O4,17,20,1,4,0,21,1.235294118,0.235294118,37,4,1,0.005,64085543474,8.67421E-05,373.6465182,0.357142857,8,-0.588235294,0.19758998,302,2.206105227,300,0.037453239,302,0.235836327,302,0.209640506,302
630.34,2580111,302.160895,302.160911,0.016,0.052,C14 H24 N O6,14,24,1,6,0,25,1.785714286,0.428571429,31,-3,1,0.052,64085543474,4.02604E-05,373.6465182,-0.1,3,-0.714285714,0.176484573,302,2.185140277,300,0.016336634,302,0.256972044,302,0.230774391,302
606.85,2648729,302.176084,302.176167,0.083,0.275,C18 H24 N O3,18,24,1,3,0,25,1.388888889,0.166666667,39,4,1,0.275,64085543474,4.13311E-05,373.6465182,0.290322581,7,-0.888888889,0.161245608,302,2.170002729,300,0.001089583,302,0.272232894,302,0.246033918,302
492.43,3084534,303.087372,303.087412,0.04,0.131,C16 H15 O6,16,15,0,6,0,16,1,0.375,34,3,0,0.131,64085543474,4.81315E-05,373.6465182,0.461538462,9,-0.25,0.251018112,303,2.265832858,301,0.090379119,303,0.183767591,303,0.15748961,303
633.33,2778368,303.102575,303.102668,0.093,0.308,C20 H15 O3,20,15,0,3,0,16,0.8,0.15,42,10,0,0.308,64085543474,4.33541E-05,373.6465182,0.621621622,13,-0.5,0.235779147,303,2.250695309,301,0.075132068,303,0.199028441,303,0.172749137,303
248.88,15547662,303.123809,303.123797,-0.012,-0.039,C17 H19 O5,17,19,0,5,0,20,1.176470588,0.294117647,36,3,0,0.039,64085543474,0.000242608,373.6465182,0.379310345,8,-0.588235294,0.21467374,303,2.22973036,301,0.054015463,303,0.220164158,303,0.193883022,303
211.64,14662928,303.12695,303.127169,0.219,0.722,C14 H23 O5 S,14,23,0,5,1,24,1.714285714,0.357142857,30,-2,1,0.722,64085543474,0.000228802,373.6465182,-0.047619048,3,-0.857142857,0.211305505,303,2.226384541,301,0.050645441,303,0.22353723,303,0.197255802,303
525.93,2732316,303.144883,303.144927,0.044,0.145,C14 H23 O7,14,23,0,7,0,24,1.714285714,0.5,30,-4,0,0.145,64085543474,4.26355E-05,373.6465182,-0.047619048,3,-0.714285714,0.193567334,303,2.208764418,301,0.032897857,303,0.241300876,303,0.215017908,303
11.21,86531368,303.160185,303.160183,-0.002,-0.007,C18 H23 O4,18,23,0,4,0,24,1.333333333,0.222222222,38,3,0,0.007,64085543474,0.001350248,373.6465182,0.3125,7,-0.888888889,0.178328369,303,2.19362687,301,0.017650807,303,0.256561726,303,0.230277435,303
