mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
-1000,2030997,113.06076,113.060803,0.043,0.378,C6 H9 O2,6,9,0,2,0,10,1.666666667,0.333333333,14,0,0,0.378,1.4992E+11,1.35472E-05,448.3855632,0.2,2,-1,0.065441703,113,0.81702875,112,0.005518483,113,0.09674656,113,0.086944075,113
-1000,2229821,126.067412,126.067285,-0.126,-1.001,C5 H8 N3 O,5,8,3,1,0,9,1.8,0.2,15,2,3,1.001,1.4992E+11,1.48734E-05,448.3855632,-0.333333333,3,0.4,0.073482857,126,0.91153226,125,0.006666087,126,0.107363496,126,0.096433337,126
606.66,2015853,129.012913,129.012808,-0.105,-0.814,C4 H5 N2 O S,4,5,2,1,1,6,1.5,0.25,12,2,3,0.814,1.4992E+11,1.34462E-05,448.3855632,-1,3,1,0.131248854,129,0.988879022,128,0.062870932,129,0.053822918,129,0.042637379,129
-1000,3488909,149.097045,149.097189,0.144,0.963,C10 H13 O,10,13,0,1,0,14,1.4,0.1,22,3,0,0.963,1.4992E+11,2.32717E-05,448.3855632,0.368421053,4,-1.2,0.069294253,149,1.060438072,148,0.009728568,149,0.144589015,149,0.131662139,149
482.99,2226986,153.055684,153.055718,0.033,0.217,C8 H9 O3,8,9,0,3,0,10,1.25,0.375,18,1,0,0.217,1.4992E+11,1.48545E-05,448.3855632,0.384615385,4,-0.5,0.115185382,153,1.13264406,152,0.034064506,153,0.104376485,153,0.091106401,153
547.85,2209334,153.092212,153.092103,-0.108,-0.708,C9 H13 O2,9,13,0,2,0,14,1.555555556,0.222222222,20,1,0,0.708,1.4992E+11,1.47367E-05,448.3855632,0.25,3,-1.111111111,0.07884101,153,1.096541562,152,0.002299151,153,0.140773052,153,0.127499814,153
-1000,2021057,153.128393,153.128489,0.095,0.623,C10 H17 O,10,17,0,1,0,18,1.8,0.1,22,1,0,0.623,1.4992E+11,1.34809E-05,448.3855632,0.157894737,2,-1.6,0.042495639,153,1.060438072,152,0.038663806,153,0.17717062,153,0.163894227,153
-1000,1986263,153.971741,153.971671,-0.07,-0.454,C4 N3 O2 S,4,0,3,2,1,1,0.25,0.5,13,4,4,0.454,1.4992E+11,1.32488E-05,448.3855632,-1,6,3.5,0.200255143,154,1.223802744,153,0.118648804,154,0.020620679,154,0.007271181,154
-1000,2132647,159.102718,159.102668,-0.05,-0.313,C8 H15 O3,8,15,0,3,0,16,2,0.375,18,-2,0,0.313,1.4992E+11,1.42252E-05,448.3855632,-0.076923077,1,-1.25,0.07498746,159,1.13264406,158,0.009338352,159,0.153248892,159,0.139454532,159
-1000,1975785,162.067216,162.067285,0.069,0.427,C8 H8 N3 O,8,8,3,1,0,9,1.125,0.125,21,5,3,0.427,1.4992E+11,1.31789E-05,448.3855632,0.555555556,6,0.25,0.113680778,162,1.191045072,161,0.027783693,162,0.118808384,162,0.104756988,162
189.1,6113412,165.019344,165.019332,-0.012,-0.072,C8 H5 O4,8,5,0,4,0,6,0.75,0.5,18,2,0,0.072,1.4992E+11,4.07777E-05,448.3855632,0.666666667,6,0.25,0.16493006,165,1.261918488,164,0.077468364,165,0.071793879,165,0.057486539,165
-1000,3563173,165.092089,165.092103,0.014,0.086,C10 H13 O2,10,13,0,2,0,14,1.4,0.2,22,2,0,0.086,1.4992E+11,2.37671E-05,448.3855632,0.333333333,4,-1,0.092240317,165,1.1897125,164,0.004740051,165,0.144588014,165,0.130274364,165
-1000,2203444,167.034961,167.034982,0.022,0.13,C8 H7 O4,8,7,0,4,0,8,1,0.5,18,1,0,0.13,1.4992E+11,1.46974E-05,448.3855632,0.5,5,0,0.151530753,167,1.261918488,166,0.063000744,167,0.088084682,167,0.073602582,167
396.69,2930502,167.071369,167.071368,-0.001,-0.006,C9 H11 O3,9,11,0,3,0,12,1.333333333,0.333333333,20,1,0,0.006,1.4992E+11,1.95471E-05,448.3855632,0.333333333,4,-0.666666667,0.115185382,167,1.225814998,166,0.026636088,167,0.12448225,167,0.109996995,167
253.13,3733517,169.050635,169.050632,-0.002,-0.014,C8 H9 O4,8,9,0,4,0,10,1.25,0.5,18,0,0,0.014,1.4992E+11,2.49033E-05,448.3855632,0.333333333,4,-0.25,0.138131446,169,1.261918488,168,0.048533125,169,0.104375484,169,0.089718626,169
415.49,3237407,169.087051,169.087018,-0.033,-0.194,C9 H13 O3,9,13,0,3,0,14,1.555555556,0.333333333,20,0,0,0.194,1.4992E+11,2.15942E-05,448.3855632,0.2,3,-0.888888889,0.101786075,169,1.225814998,168,0.012168469,169,0.140773052,169,0.126113039,169
162.46,4960752,171.012156,171.012139,-0.017,-0.099,C7 H7 O3 S,7,7,0,3,1,8,1.142857143,0.428571429,16,1,1,0.099,1.4992E+11,3.30892E-05,448.3855632,0.333333333,4,0,0.178814682,171,1.315641108,170,0.088176745,171,0.066506074,171,0.051679151,171
5.68,30502412,171.066279,171.066282,0.004,0.023,C8 H11 O4,8,11,0,4,0,12,1.5,0.5,18,-1,0,0.023,1.4992E+11,0.000203457,448.3855632,0.166666667,3,-0.5,0.124732139,171,1.261918488,170,0.034065505,171,0.120666287,171,0.105834669,171
-1000,3927583,171.102657,171.102668,0.011,0.064,C9 H15 O3,9,15,0,3,0,16,1.777777778,0.333333333,20,-1,0,0.064,1.4992E+11,2.61978E-05,448.3855632,0.066666667,2,-1.111111111,0.088386768,171,1.225814998,170,0.002299151,171,0.157063854,171,0.142229082,171
-1000,12567089,173.081935,173.081932,-0.002,-0.013,C8 H13 O4,8,13,0,4,0,14,1.75,0.5,18,-2,0,0.013,1.4992E+11,8.38251E-05,448.3855632,0,2,-0.75,0.111332832,173,1.261918488,172,0.019597886,173,0.136957089,173,0.121950713,173
-1000,6270533,173.118301,173.118318,0.017,0.097,C9 H17 O3,9,17,0,3,0,18,2,0.333333333,20,-2,0,0.097,1.4992E+11,4.18258E-05,448.3855632,-0.066666667,1,-1.333333333,0.07498746,173,1.225814998,172,0.01676677,173,0.173354657,173,0.158345126,173
-1000,2779738,175.040028,175.040068,0.04,0.228,C10 H7 O3,10,7,0,3,0,8,0.8,0.3,22,4,0,0.228,1.4992E+11,1.85414E-05,448.3855632,0.647058824,7,-0.2,0.155383304,175,1.318985935,174,0.062610529,175,0.095715607,175,0.080539458,175
578.4,2077806,175.076422,175.076453,0.031,0.179,C11 H11 O2,11,11,0,2,0,12,1.090909091,0.181818182,24,4,0,0.179,1.4992E+11,1.38594E-05,448.3855632,0.5,6,-0.727272727,0.119038931,175,1.282883437,174,0.026246872,175,0.132112174,175,0.116932871,175
-1000,12508794,175.097578,175.097583,0.005,0.029,C8 H15 O4,8,15,0,4,0,16,2,0.5,18,-3,0,0.029,1.4992E+11,8.34363E-05,448.3855632,-0.166666667,1,-1,0.097932525,175,1.261917496,174,0.005129267,175,0.153248892,175,0.138067757,175
-1000,2045101,176.108197,176.108088,-0.109,-0.621,C11 H14 N O,11,14,1,1,0,15,1.363636364,0.090909091,25,4,1,0.621,1.4992E+11,1.36412E-05,448.3855632,0.368421053,5,-0.909090909,0.088555864,176,1.259258304,175,0.00478297,176,0.164075145,176,0.148806398,176
-1000,2449605,177.055707,177.055718,0.01,0.059,C10 H9 O3,10,9,0,3,0,10,1,0.3,22,3,0,0.059,1.4992E+11,1.63394E-05,448.3855632,0.529411765,6,-0.4,0.141983996,177,1.318985935,176,0.048142909,177,0.11200641,177,0.096655502,177
425.79,2639569,177.076879,177.076847,-0.032,-0.179,C7 H13 O5,7,13,0,5,0,14,2,0.714285714,16,-4,0,0.179,1.4992E+11,1.76065E-05,448.3855632,-0.333333333,1,-0.571428571,0.120878589,177,1.298020986,176,0.027026304,177,0.133142127,177,0.117789387,177
577.97,2058457,177.092039,177.092103,0.064,0.363,C11 H13 O2,11,13,0,2,0,14,1.272727273,0.181818182,24,3,0,0.363,1.4992E+11,1.37303E-05,448.3855632,0.4,5,-0.909090909,0.105639624,177,1.282883437,176,0.011779253,177,0.148402977,177,0.133048915,177
-1000,1983272,179.002107,179.001968,-0.139,-0.776,C5 H7 O5 S,5,7,0,5,1,8,1.6,1,12,-3,1,0.776,1.4992E+11,1.32288E-05,448.3855632,-1,2,0.8,0.197907197,179,1.387847096,178,0.10303458,179,0.058875149,179,0.043355499,179
134.75,9676603,179.034982,179.034982,0,0.001,C9 H7 O4,9,7,0,4,0,8,0.888888889,0.444444444,20,2,0,0.001,1.4992E+11,6.4545E-05,448.3855632,0.571428571,6,0,0.16493006,179,1.355089425,178,0.070039946,179,0.091899644,179,0.076377133,179
297.59,3949392,179.071383,179.071368,-0.015,-0.085,C10 H11 O3,10,11,0,3,0,12,1.2,0.3,22,2,0,0.085,1.4992E+11,2.63433E-05,448.3855632,0.411764706,5,-0.6,0.128584689,179,1.318985935,178,0.03367529,179,0.128297212,179,0.112771545,179
-1000,3179366,179.107763,179.107753,-0.009,-0.052,C11 H15 O2,11,15,0,2,0,16,1.454545455,0.181818182,24,2,0,0.052,1.4992E+11,2.1207E-05,448.3855632,0.3,4,-1.090909091,0.092240317,179,1.282883437,178,0.002688367,179,0.164693779,179,0.149164958,179
-1000,3230160,181.014248,181.014247,-0.002,-0.008,C8 H5 O5,8,5,0,5,0,6,0.75,0.625,18,1,0,0.008,1.4992E+11,2.15458E-05,448.3855632,0.636363636,6,0.5,0.187875125,181,1.391191923,180,0.091935983,181,0.071793879,181,0.056099763,181
-1000,4303334,181.050623,181.050632,0.009,0.051,C9 H9 O4,9,9,0,4,0,10,1.111111111,0.444444444,20,1,0,0.051,1.4992E+11,2.87041E-05,448.3855632,0.428571429,5,-0.222222222,0.151530753,181,1.355089425,180,0.055572327,181,0.108190447,181,0.092493176,181
-1000,6285308,181.087012,181.087018,0.006,0.033,C10 H13 O3,10,13,0,3,0,14,1.4,0.3,22,1,0,0.033,1.4992E+11,4.19243E-05,448.3855632,0.294117647,4,-0.8,0.115185382,181,1.318985935,180,0.019207671,181,0.144588014,181,0.128887589,181
-1000,8217776,183.066274,183.066282,0.009,0.048,C9 H11 O4,9,11,0,4,0,12,1.333333333,0.444444444,20,0,0,0.048,1.4992E+11,5.48143E-05,448.3855632,0.285714286,4,-0.444444444,0.138131446,183,1.355089425,182,0.041104707,183,0.124481249,183,0.10860922,183
-1000,4019398,183.102651,183.102668,0.017,0.091,C10 H15 O3,10,15,0,3,0,16,1.6,0.3,22,0,0,0.091,1.4992E+11,2.68102E-05,448.3855632,0.176470588,3,-1,0.101786075,183,1.318985935,182,0.004740051,183,0.160878817,183,0.145003633,183
508.7,1979868,183.139099,183.139053,-0.046,-0.251,C11 H19 O2,11,19,0,2,0,20,1.818181818,0.181818182,24,0,0,0.251,1.4992E+11,1.32061E-05,448.3855632,0.1,2,-1.454545455,0.065441703,183,1.282883437,182,0.031623605,183,0.197275384,183,0.181397045,183
-1000,2030359,184.061506,184.061531,0.025,0.136,C8 H10 N O4,8,10,1,4,0,11,1.375,0.5,19,0,1,0.136,1.4992E+11,1.35429E-05,448.3855632,0.2,4,0,0.14399375,184,1.367567782,183,0.04643952,184,0.120046652,184,0.104088334,184
-1000,3293055,185.045467,185.045547,0.08,0.431,C8 H9 O5,8,9,0,5,0,10,1.25,0.625,18,-1,0,0.431,1.4992E+11,2.19654E-05,448.3855632,0.272727273,4,0,0.161076511,185,1.391191923,184,0.063000744,185,0.104375484,185,0.088331851,185
8.68,24804758,185.081928,185.081932,0.005,0.025,C9 H13 O4,9,13,0,4,0,14,1.555555556,0.444444444,20,-1,0,0.025,1.4992E+11,0.000165453,448.3855632,0.142857143,3,-0.666666667,0.124732139,185,1.355089425,184,0.026637088,185,0.140772052,185,0.124725263,185
-1000,3947437,185.11831,185.118318,0.008,0.042,C10 H17 O3,10,17,0,3,0,18,1.8,0.3,22,-1,0,0.042,1.4992E+11,2.63302E-05,448.3855632,0.058823529,2,-1.2,0.088386768,185,1.318985935,184,0.009727568,185,0.177169619,185,0.161119676,185
-1000,5951105,187.061195,187.061197,0.002,0.009,C8 H11 O5,8,11,0,5,0,12,1.5,0.625,18,-2,0,0.009,1.4992E+11,3.96951E-05,448.3855632,0.090909091,3,-0.25,0.147677204,187,1.391191923,186,0.048533125,187,0.120666287,187,0.104447894,187
-1000,2723466,187.076542,187.076453,-0.089,-0.475,C12 H11 O2,12,11,0,2,0,12,1,0.166666667,26,5,0,0.475,1.4992E+11,1.81661E-05,448.3855632,0.545454545,7,-0.666666667,0.132438239,187,1.376054375,186,0.033286074,187,0.135927137,187,0.119707421,187
-1000,13124248,187.097586,187.097583,-0.003,-0.016,C9 H15 O4,9,15,0,4,0,16,1.777777778,0.444444444,20,-2,0,0.016,1.4992E+11,8.75415E-05,448.3855632,0,2,-0.888888889,0.111331833,187,1.355088433,186,0.012168469,187,0.157063854,187,0.140842307,187
-1000,3881647,187.133965,187.133968,0.003,0.018,C10 H19 O3,10,19,0,3,0,20,2,0.3,22,-2,0,0.018,1.4992E+11,2.58914E-05,448.3855632,-0.058823529,1,-1.4,0.07498746,187,1.318985935,186,0.024195188,187,0.193460422,187,0.17723572,187
-1000,2050924,189.003896,189.004076,0.18,0.954,C6 H5 O7,6,5,0,7,0,6,1,1.166666667,14,-3,0,0.954,1.4992E+11,1.36801E-05,448.3855632,0.2,4,1.333333333,0.20696764,189,1.463397911,188,0.106793818,189,0.064162954,189,0.047776112,189
-1000,2280825,189.022663,189.022704,0.041,0.215,C7 H9 O4 S,7,9,0,4,1,10,1.428571429,0.571428571,16,-1,1,0.215,1.4992E+11,1.52136E-05,448.3855632,0,3,0,0.18836044,189,1.444914544,188,0.088176745,189,0.082796876,189,0.066408419,189
318.87,3129742,189.05569,189.055718,0.028,0.147,C11 H9 O3,11,9,0,3,0,10,0.909090909,0.272727273,24,4,0,0.147,1.4992E+11,2.0876E-05,448.3855632,0.578947368,7,-0.363636364,0.155383304,189,1.412156872,188,0.055182111,189,0.115821372,189,0.099430052,189
9.69,82823072,189.076837,189.076847,0.01,0.051,C8 H13 O5,8,13,0,5,0,14,1.75,0.625,18,-3,0,0.051,1.4992E+11,0.000552447,448.3855632,-0.090909091,2,-0.5,0.134277896,189,1.391191923,188,0.034065505,189,0.136957089,189,0.120563938,189
408.95,2910630,189.092044,189.092103,0.059,0.314,C12 H13 O2,12,13,0,2,0,14,1.166666667,0.166666667,26,4,0,0.314,1.4992E+11,1.94145E-05,448.3855632,0.454545455,6,-0.833333333,0.119038931,189,1.376054375,188,0.018818455,189,0.152217939,189,0.135823465,189
-1000,3304372,189.113221,189.113233,0.011,0.061,C9 H17 O4,9,17,0,4,0,18,2,0.444444444,20,-3,0,0.061,1.4992E+11,2.20408E-05,448.3855632,-0.142857143,1,-1.111111111,0.097932525,189,1.355088433,188,0.002299151,189,0.173354657,189,0.156958351,189
-1000,5622954,191.034966,191.034982,0.017,0.086,C10 H7 O4,10,7,0,4,0,8,0.8,0.4,22,3,0,0.086,1.4992E+11,3.75063E-05,448.3855632,0.625,7,0,0.178329368,191,1.448260363,190,0.077079148,191,0.095714607,191,0.079151683,191
706.07,2220728,191.056082,191.056112,0.03,0.158,C7 H11 O6,7,11,0,6,0,12,1.714285714,0.857142857,16,-4,0,0.158,1.4992E+11,1.48127E-05,448.3855632,-0.25,2,0,0.157222961,191,1.427294421,190,0.055961543,191,0.116851324,191,0.100286569,191
485.9,2075328,191.067432,191.067345,-0.087,-0.454,C6 H11 N2 O5,6,11,2,5,0,12,2,0.833333333,16,-3,2,0.454,1.4992E+11,1.38429E-05,448.3855632,-1.666666667,2,0.666666667,0.146002504,191,1.416148637,190,0.044735132,191,0.128087895,191,0.111522166,191
234.58,4301507,191.071378,191.071368,-0.01,-0.054,C11 H11 O3,11,11,0,3,0,12,1.090909091,0.272727273,24,3,0,0.054,1.4992E+11,2.86919E-05,448.3855632,0.473684211,6,-0.545454545,0.141983996,191,1.412156872,190,0.040714492,191,0.132112174,191,0.115546096,191
-1000,4512977,191.092475,191.092497,0.022,0.115,C8 H15 O5,8,15,0,5,0,16,2,0.625,18,-4,0,0.115,1.4992E+11,3.01025E-05,448.3855632,-0.272727273,1,-0.75,0.120878589,191,1.391191923,190,0.019597886,191,0.153247892,191,0.136679981,191
-1000,2740955,191.107692,191.107753,0.062,0.323,C12 H15 O2,12,15,0,2,0,16,1.333333333,0.166666667,26,3,0,0.323,1.4992E+11,1.82827E-05,448.3855632,0.363636364,5,-1,0.105639624,191,1.376054375,190,0.004350835,191,0.168508742,191,0.151939509,191
-1000,9697781,193.050625,193.050632,0.007,0.039,C10 H9 O4,10,9,0,4,0,10,1,0.4,22,2,0,0.039,1.4992E+11,6.46862E-05,448.3855632,0.5,6,-0.2,0.16493006,193,1.448260363,192,0.062611528,193,0.112005409,193,0.095267727,193
-1000,8698382,193.087018,193.087018,0,0.001,C11 H13 O3,11,13,0,3,0,14,1.272727273,0.272727273,24,2,0,0.001,1.4992E+11,5.802E-05,448.3855632,0.368421053,5,-0.727272727,0.128584689,193,1.412156872,192,0.026246872,193,0.148402977,193,0.131662139,193
-1000,2875175,193.123378,193.123403,0.025,0.131,C12 H17 O2,12,17,0,2,0,18,1.5,0.166666667,26,2,0,0.131,1.4992E+11,1.9178E-05,448.3855632,0.272727273,4,-1.166666667,0.092240317,193,1.376054375,192,0.010116784,193,0.184799544,193,0.168055552,193
382.89,2427766,193.991565,193.991738,0.172,0.889,C8 H4 N O3 S,8,4,1,3,1,5,0.625,0.375,19,4,2,0.889,1.4992E+11,1.61937E-05,448.3855632,0.777777778,7,0.75,0.224874908,194,1.51446134,192,0.122057581,194,0.0534106,194,0.036591322,194
-1000,2519220,194.082257,194.082267,0.01,0.052,C10 H12 N O3,10,12,1,3,0,13,1.3,0.3,23,2,1,0.052,1.4992E+11,1.68037E-05,448.3855632,0.333333333,5,-0.4,0.134446993,194,1.424635229,193,0.031581686,194,0.14396838,194,0.127141253,194
-1000,9049918,195.02988,195.029897,0.017,0.086,C9 H7 O5,9,7,0,5,0,8,0.888888889,0.555555556,20,1,0,0.086,1.4992E+11,6.03648E-05,448.3855632,0.538461538,6,0.222222222,0.187875125,195,1.484362861,194,0.084507565,195,0.091899644,195,0.074990357,195
6.73,17893206,195.066267,195.066282,0.016,0.081,C10 H11 O4,10,11,0,4,0,12,1.2,0.4,22,1,0,0.081,1.4992E+11,0.000119351,448.3855632,0.375,5,-0.4,0.151530753,195,1.448260363,194,0.048143909,195,0.128296212,195,0.11138377,195
181.85,7588720,195.102653,195.102668,0.015,0.078,C11 H15 O3,11,15,0,3,0,16,1.454545455,0.272727273,24,1,0,0.078,1.4992E+11,5.06183E-05,448.3855632,0.263157895,4,-0.909090909,0.115185382,195,1.412156872,194,0.011779253,195,0.164693779,195,0.147778183,195
-1000,4992905,195.139056,195.139053,-0.003,-0.013,C12 H19 O2,12,19,0,2,0,20,1.666666667,0.166666667,26,1,0,0.013,1.4992E+11,3.33037E-05,448.3855632,0.181818182,3,-1.333333333,0.07884101,195,1.376054375,194,0.024584404,195,0.201090347,195,0.184171596,195
-1000,2518509,196.025106,196.025146,0.039,0.201,C8 H6 N O5,8,6,1,5,0,7,0.875,0.625,19,1,1,0.201,1.4992E+11,1.6799E-05,448.3855632,0.555555556,6,0.75,0.193737429,196,1.496841217,195,0.089842379,196,0.087465047,196,0.070469471,196
-1000,2068998,196.061508,196.061531,0.024,0.121,C9 H10 N O4,9,10,1,4,0,11,1.222222222,0.444444444,21,1,1,0.121,1.4992E+11,1.38006E-05,448.3855632,0.333333333,5,0,0.157393057,196,1.46073872,195,0.053478722,196,0.123861615,196,0.106862884,196
-1000,2273933,196.991426,196.991403,-0.023,-0.116,C8 H5 O4 S,8,5,0,4,1,6,0.75,0.5,18,2,1,0.116,1.4992E+11,1.51676E-05,448.3855632,0.6,6,0.5,0.22855936,197,1.538086473,195,0.124152185,197,0.054029234,197,0.036949882,197
-1000,2609306,197.009148,197.009161,0.014,0.07,C8 H5 O6,8,5,0,6,0,6,0.75,0.75,18,0,0,0.07,1.4992E+11,1.74046E-05,448.3855632,0.6,6,0.75,0.210821189,197,1.520466351,195,0.106404602,197,0.071792879,197,0.054711988,197
128.57,6940851,197.045528,197.045547,0.019,0.096,C9 H9 O5,9,9,0,5,0,10,1.111111111,0.555555556,20,0,0,0.096,1.4992E+11,4.62969E-05,448.3855632,0.384615385,5,0,0.174475818,197,1.484362861,196,0.070039946,197,0.108190447,197,0.091106401,197
9.85,22019276,197.081911,197.081932,0.022,0.11,C10 H13 O4,10,13,0,4,0,14,1.4,0.4,22,0,0,0.11,1.4992E+11,0.000146873,448.3855632,0.25,4,-0.6,0.138131446,197,1.448260363,196,0.033676289,197,0.144587014,197,0.127499814,197
-1000,4626662,197.118283,197.118318,0.035,0.177,C11 H17 O3,11,17,0,3,0,18,1.636363636,0.272727273,24,0,0,0.177,1.4992E+11,3.08608E-05,448.3855632,0.157894737,3,-1.090909091,0.101786075,197,1.412156872,196,0.002688367,197,0.180984582,197,0.163894227,197
-1000,3161855,197.15469,197.154703,0.013,0.066,C12 H21 O2,12,21,0,2,0,22,1.833333333,0.166666667,26,0,0,0.066,1.4992E+11,2.10902E-05,448.3855632,0.090909091,2,-1.5,0.065441703,197,1.376054375,196,0.039052023,197,0.217381149,197,0.200287639,197
-1000,2779170,199.024795,199.024812,0.017,0.085,C8 H7 O6,8,7,0,6,0,8,1,0.75,18,-1,0,0.085,1.4992E+11,1.85376E-05,448.3855632,0.4,5,0.5,0.197420883,199,1.520465359,197,0.091935983,199,0.088084682,199,0.070829032,199
264.93,19317308,199.061183,199.061197,0.014,0.071,C9 H11 O5,9,11,0,5,0,12,1.333333333,0.555555556,20,-1,0,0.071,1.4992E+11,0.00012885,448.3855632,0.230769231,4,-0.222222222,0.161076511,199,1.484362861,198,0.055572327,199,0.124481249,199,0.107222445,199
-1000,2438471,199.07647,199.076453,-0.017,-0.084,C13 H11 O2,13,11,0,2,0,12,0.923076923,0.153846154,28,6,0,0.084,1.4992E+11,1.62651E-05,448.3855632,0.583333333,8,-0.615384615,0.145837546,199,1.469225312,198,0.040325276,199,0.139742099,199,0.122481972,199
25.06,15307349,199.097565,199.097583,0.017,0.087,C10 H15 O4,10,15,0,4,0,16,1.6,0.4,22,-1,0,0.087,1.4992E+11,0.000102103,448.3855632,0.125,3,-0.8,0.12473114,199,1.44825937,198,0.019207671,199,0.160878817,199,0.143616857,199
-1000,4474479,199.133934,199.133968,0.034,0.173,C11 H19 O3,11,19,0,3,0,20,1.818181818,0.272727273,24,-1,0,0.173,1.4992E+11,2.98457E-05,448.3855632,0.052631579,2,-1.272727273,0.088386768,199,1.412156872,198,0.017155986,199,0.197275384,199,0.18001027,199
-1000,3379132,201.040405,201.040462,0.056,0.28,C8 H9 O6,8,9,0,6,0,10,1.25,0.75,18,-2,0,0.28,1.4992E+11,2.25395E-05,448.3855632,0.2,4,0.25,0.184021576,201,1.520465359,199,0.077468364,201,0.104375484,201,0.086945075,201
685.68,2049991,201.055768,201.055718,-0.05,-0.248,C12 H9 O3,12,9,0,3,0,10,0.833333333,0.25,26,5,0,0.248,1.4992E+11,1.36739E-05,448.3855632,0.619047619,8,-0.333333333,0.168782611,201,1.50532781,199,0.062221313,201,0.119636334,201,0.102204603,201
-1000,17258454,201.076839,201.076847,0.008,0.041,C9 H13 O5,9,13,0,5,0,14,1.555555556,0.555555556,20,-2,0,0.041,1.4992E+11,0.000115117,448.3855632,0.076923077,3,-0.444444444,0.147677204,201,1.484362861,200,0.041104707,201,0.140772052,201,0.123338488,201
-1000,3418593,201.092067,201.092103,0.036,0.181,C13 H13 O2,13,13,0,2,0,14,1.076923077,0.153846154,28,5,0,0.181,1.4992E+11,2.28027E-05,448.3855632,0.5,7,-0.769230769,0.132438239,201,1.469225312,200,0.025857656,201,0.156032902,201,0.138598015,201
-1000,16330736,201.113219,201.113233,0.013,0.066,C10 H17 O4,10,17,0,4,0,18,1.8,0.4,22,-2,0,0.066,1.4992E+11,0.000108929,448.3855632,0,2,-1,0.111331833,201,1.44825937,200,0.004740051,201,0.177169619,201,0.159732901,201
-1000,5082122,201.149608,201.149618,0.01,0.048,C11 H21 O3,11,21,0,3,0,22,2,0.272727273,24,-2,0,0.048,1.4992E+11,3.38988E-05,448.3855632,-0.052631579,1,-1.454545455,0.07498746,201,1.412156872,200,0.031623605,201,0.213566187,201,0.196126314,201
-1000,4164951,203.034968,203.034982,0.014,0.07,C11 H7 O4,11,7,0,4,0,8,0.727272727,0.363636364,24,4,0,0.07,1.4992E+11,2.77811E-05,448.3855632,0.666666667,8,0,0.191728675,203,1.5414313,201,0.084118349,203,0.099529569,203,0.081926233,203
464.76,3299175,203.056083,203.056112,0.028,0.14,C8 H11 O6,8,11,0,6,0,12,1.5,0.75,18,-3,0,0.14,1.4992E+11,2.20062E-05,448.3855632,0,3,0,0.170622269,203,1.520465359,201,0.063000744,203,0.120666287,203,0.103061119,203
-1000,5650802,203.071372,203.071368,-0.004,-0.021,C12 H11 O3,12,11,0,3,0,12,1,0.25,26,4,0,0.021,1.4992E+11,3.7692E-05,448.3855632,0.523809524,7,-0.5,0.155383304,203,1.50532781,201,0.047753693,203,0.135927137,203,0.118320646,203
-1000,10558849,203.092486,203.092497,0.011,0.056,C9 H15 O5,9,15,0,5,0,16,1.777777778,0.555555556,20,-3,0,0.056,1.4992E+11,7.04297E-05,448.3855632,-0.076923077,2,-0.666666667,0.134277896,203,1.484362861,202,0.026637088,203,0.157062854,203,0.139454532,203
-1000,2906508,203.107798,203.107753,-0.044,-0.219,C13 H15 O2,13,15,0,2,0,16,1.230769231,0.153846154,28,4,0,0.219,1.4992E+11,1.9387E-05,448.3855632,0.416666667,6,-0.923076923,0.119038931,203,1.469225312,202,0.011390037,203,0.172323704,203,0.154714059,203
-1000,4937115,203.128861,203.128883,0.022,0.106,C10 H19 O4,10,19,0,4,0,20,2,0.4,22,-3,0,0.106,1.4992E+11,3.29316E-05,448.3855632,-0.125,1,-1.2,0.097932525,203,1.44825937,202,0.009727568,203,0.193460422,203,0.175848945,203
51.66,10081040,205.050615,205.050632,0.018,0.086,C11 H9 O4,11,9,0,4,0,10,0.909090909,0.363636364,24,3,0,0.086,1.4992E+11,6.72426E-05,448.3855632,0.555555556,7,-0.181818182,0.178329368,205,1.5414313,203,0.06965073,205,0.115820372,205,0.098042277,205
-1000,7109419,205.087009,205.087018,0.009,0.043,C12 H13 O3,12,13,0,3,0,14,1.166666667,0.25,26,3,0,0.043,1.4992E+11,4.74213E-05,448.3855632,0.428571429,6,-0.666666667,0.141983996,205,1.50532781,203,0.033286074,205,0.152217939,205,0.13443669,205
-1000,7625531,205.108115,205.108147,0.032,0.157,C9 H17 O5,9,17,0,5,0,18,2,0.555555556,20,-4,0,0.157,1.4992E+11,5.08639E-05,448.3855632,-0.230769231,1,-0.888888889,0.120878589,205,1.484362861,204,0.012169468,205,0.173353656,205,0.155570575,205
-1000,3732294,205.123432,205.123403,-0.028,-0.137,C13 H17 O2,13,17,0,2,0,18,1.384615385,0.153846154,28,3,0,0.137,1.4992E+11,2.48952E-05,448.3855632,0.333333333,5,-1.076923077,0.105639624,205,1.469225312,204,0.003077583,205,0.188614507,205,0.170830103,205
-1000,2901993,206.045876,206.045881,0.006,0.027,C10 H8 N O4,10,8,1,4,0,9,0.9,0.4,23,3,1,0.027,1.4992E+11,1.93569E-05,448.3855632,0.571428571,7,0.2,0.184191671,206,1.553909657,204,0.074985543,206,0.111385775,206,0.093521391,206
