mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
503.68,3764987,265.092925,265.092891,-0.034,-0.127,C10 H17 O8,10,17,0,8,0,18,1.8,0.8,22,-6,0,0.127,1.52799E+11,2.464E-05,432.7782779,-0.333333333,2,-0.2,0.20311409,265,1.965355096,263,0.062612528,265,0.177167619,265,0.1541838,265
8.78,64837380,265.108136,265.108147,0.011,0.042,C14 H17 O5,14,17,0,5,0,18,1.285714286,0.357142857,30,1,0,0.042,1.52799E+11,0.00042433,432.7782779,0.304347826,6,-0.571428571,0.187875125,265,1.950217548,263,0.047365477,265,0.192428469,265,0.169443327,265
510.08,9660165,265.111497,265.111519,0.022,0.083,C11 H21 O5 S,11,21,0,5,1,22,2,0.454545455,24,-4,1,0.083,1.52799E+11,6.32212E-05,432.7782779,-0.333333333,1,-0.909090909,0.184506891,265,1.946871729,263,0.043995455,265,0.195801541,265,0.172816107,265
-1000,4439824,265.129305,265.129277,-0.028,-0.105,C11 H21 O7,11,21,0,7,0,22,2,0.636363636,24,-6,0,0.105,1.52799E+11,2.90565E-05,432.7782779,-0.333333333,1,-0.727272727,0.166768719,265,1.929251606,263,0.026247872,265,0.213565186,265,0.190578213,265
14.69,23688984,265.144535,265.144533,-0.002,-0.009,C15 H21 O4,15,21,0,4,0,22,1.466666667,0.266666667,32,1,0,0.009,1.52799E+11,0.000155033,432.7782779,0.230769231,5,-0.933333333,0.151529754,265,1.914114058,263,0.011000821,265,0.228826036,265,0.20583774,265
95.85,19736346,265.147897,265.147904,0.007,0.026,C12 H25 O4 S,12,25,0,4,1,26,2.166666667,0.333333333,26,-4,1,0.026,1.52799E+11,0.000129165,432.7782779,-0.333333333,0,-1.333333333,0.148162518,265,1.910769231,263,0.007631798,265,0.232198108,265,0.20920952,265
376.17,4008749,265.180917,265.180918,0.001,0.004,C16 H25 O3,16,25,0,3,0,26,1.625,0.1875,34,1,0,0.004,1.52799E+11,2.62354E-05,432.7782779,0.172413793,4,-1.25,0.115185382,265,1.87801156,263,0.025362836,265,0.265222604,265,0.242231153,265
-1000,8534308,266.066999,266.067011,0.011,0.043,C12 H12 N O6,12,12,1,6,0,13,1.083333333,0.5,27,1,1,0.043,1.52799E+11,5.5853E-05,432.7782779,0.375,7,0.166666667,0.230081801,266,1.998798403,264,0.089063947,266,0.151597305,266,0.128529029,266
-1000,10377529,266.103391,266.103396,0.005,0.02,C13 H16 N O5,13,16,1,5,0,17,1.307692308,0.384615385,29,1,1,0.02,1.52799E+11,6.7916E-05,432.7782779,0.263157895,6,-0.307692308,0.193737429,266,1.962695905,264,0.05270029,266,0.187993872,266,0.164922442,266
-1000,2252621,266.139709,266.139782,0.073,0.274,C14 H20 N O4,14,20,1,4,0,21,1.5,0.285714286,31,1,1,0.274,1.52799E+11,1.47423E-05,432.7782779,0.181818182,5,-0.714285714,0.157392058,266,1.926592414,264,0.016335634,266,0.224391439,266,0.201316854,266
-1000,3693372,267.014641,267.014641,0,-0.001,C11 H7 O8,11,7,0,8,0,8,0.727272727,0.727272727,24,0,0,0.001,1.52799E+11,2.41714E-05,432.7782779,0.571428571,8,0.727272727,0.283509934,267,2.058526034,265,0.141989827,267,0.099528569,267,0.076378133,267
374.91,2811718,267.033218,267.033268,0.05,0.187,C12 H11 O5 S,12,11,0,5,1,12,1,0.416666667,26,2,1,0.187,1.52799E+11,1.84014E-05,432.7782779,0.411764706,7,0,0.264903733,267,2.040043658,265,0.123373753,267,0.118161491,267,0.09500944,267
25.31,18361168,267.051003,267.051026,0.023,0.088,C12 H11 O7,12,11,0,7,0,12,1,0.583333333,26,0,0,0.088,1.52799E+11,0.000120165,432.7782779,0.411764706,7,0.166666667,0.247165561,267,2.022423536,265,0.10562617,267,0.135925136,267,0.112771545,267
7.69,83680104,267.087403,267.087412,0.009,0.033,C13 H15 O6,13,15,0,6,0,16,1.230769231,0.461538462,28,0,0,0.033,1.52799E+11,0.000547646,432.7782779,0.3,6,-0.307692308,0.21082019,267,1.986320046,265,0.069261514,267,0.172322704,267,0.149165958,267
621.89,4255595,267.098624,267.098645,0.021,0.079,C12 H15 N2 O5,12,15,2,5,0,16,1.333333333,0.416666667,28,1,2,0.079,1.52799E+11,2.78508E-05,432.7782779,0.2,6,0,0.199599733,267,1.975174261,265,0.058035103,267,0.183559275,267,0.160401556,267
14.46,73587576,267.123775,267.123797,0.022,0.083,C14 H19 O5,14,19,0,5,0,20,1.428571429,0.357142857,30,0,0,0.083,1.52799E+11,0.000481596,432.7782779,0.217391304,5,-0.714285714,0.174475818,267,1.950217548,265,0.032897857,267,0.208719271,267,0.185559371,267
62.39,17259406,267.160172,267.160183,0.011,0.041,C15 H23 O4,15,23,0,4,0,24,1.6,0.266666667,32,0,0,0.041,1.52799E+11,0.000112955,432.7782779,0.153846154,4,-1.066666667,0.138130447,267,1.914114058,265,0.003466799,267,0.245116839,267,0.221953784,267
8.09,38460324,267.196561,267.196568,0.007,0.026,C16 H27 O3,16,27,0,3,0,28,1.75,0.1875,34,0,0,0.026,1.52799E+11,0.000251705,432.7782779,0.103448276,3,-1.375,0.101786075,267,1.87801156,265,0.039830455,267,0.281513406,267,0.258347197,267
517.64,3343744,268.046347,268.046275,-0.072,-0.268,C11 H10 N O7,11,10,1,7,0,11,1,0.636363636,25,0,1,0.268,1.52799E+11,2.18832E-05,432.7782779,0.384615385,7,0.545454545,0.253027865,268,2.034901893,266,0.110960983,268,0.131490539,268,0.108250659,268
-1000,11664789,268.082637,268.082661,0.023,0.087,C12 H14 N O6,12,14,1,6,0,15,1.25,0.5,27,0,1,0.087,1.52799E+11,7.63405E-05,432.7782779,0.25,6,0,0.216682494,268,1.998798403,266,0.074596327,268,0.167888107,268,0.144645072,268
127.12,5766569,268.119032,268.119046,0.014,0.052,C13 H18 N O5,13,18,1,5,0,19,1.461538462,0.384615385,29,0,1,0.052,1.52799E+11,3.77394E-05,432.7782779,0.157894737,5,-0.461538462,0.180338122,268,1.962695905,266,0.038232671,268,0.204284674,268,0.181038485,268
-1000,2359198,269.012529,269.012533,0.003,0.013,C11 H9 O6 S,11,9,0,6,1,10,0.909090909,0.545454545,24,1,1,0.013,1.52799E+11,1.54398E-05,432.7782779,0.428571429,7,0.363636364,0.287848798,269,2.076146156,267,0.14526979,269,0.098055726,269,0.07473207,269
-1000,3665832,269.030257,269.030291,0.033,0.124,C11 H9 O8,11,9,0,8,0,10,0.909090909,0.727272727,24,-1,0,0.124,1.52799E+11,2.39911E-05,432.7782779,0.428571429,7,0.545454545,0.270110626,269,2.058526034,267,0.127522207,269,0.115819371,269,0.092494176,269
584.64,2616240,269.045541,269.045547,0.006,0.022,C15 H9 O5,15,9,0,5,0,10,0.666666667,0.333333333,32,6,0,0.022,1.52799E+11,1.7122E-05,432.7782779,0.68,11,0,0.254871661,269,2.043388485,267,0.112275156,269,0.131080221,269,0.107753704,269
426.75,2923442,269.048911,269.048918,0.007,0.025,C12 H13 O5 S,12,13,0,5,1,14,1.166666667,0.416666667,26,1,1,0.025,1.52799E+11,1.91325E-05,432.7782779,0.294117647,6,-0.166666667,0.251504425,269,2.040043658,267,0.108906134,269,0.134452293,269,0.111125483,269
8.18,40574908,269.066669,269.066676,0.007,0.027,C12 H13 O7,12,13,0,7,0,14,1.166666667,0.583333333,26,-1,0,0.027,1.52799E+11,0.000265543,432.7782779,0.294117647,6,0,0.233766254,269,2.022423536,267,0.091158551,269,0.152215939,269,0.128887589,269
621.34,2386626,269.078134,269.07791,-0.224,-0.833,C11 H13 N2 O6,11,13,2,6,0,14,1.272727273,0.545454545,26,0,2,0.833,1.52799E+11,1.56193E-05,432.7782779,0.166666667,6,0.363636364,0.222544798,269,2.011276759,267,0.07993114,269,0.16345351,269,0.140124186,269
9.21,116678608,269.103051,269.103062,0.011,0.041,C13 H17 O6,13,17,0,6,0,18,1.384615385,0.461538462,28,-1,0,0.041,1.52799E+11,0.000763606,432.7782779,0.2,5,-0.461538462,0.197420883,269,1.986320046,267,0.054793895,269,0.188613506,269,0.165282002,269
623.76,3421143,269.11432,269.114295,-0.025,-0.091,C12 H17 N2 O5,12,17,2,5,0,18,1.5,0.416666667,28,0,2,0.091,1.52799E+11,2.23898E-05,432.7782779,0.066666667,5,-0.166666667,0.186200426,269,1.975174261,267,0.043567484,269,0.199850077,269,0.176517599,269
-1000,2709465,269.118372,269.118318,-0.054,-0.202,C17 H17 O3,17,17,0,3,0,18,1.058823529,0.176470588,36,6,0,0.202,1.52799E+11,1.77322E-05,432.7782779,0.483870968,9,-0.705882353,0.182181918,269,1.971182497,267,0.039546844,269,0.203874356,269,0.180541529,269
9.97,68362216,269.139445,269.139447,0.003,0.01,C14 H21 O5,14,21,0,5,0,22,1.571428571,0.357142857,30,-1,0,0.01,1.52799E+11,0.000447398,432.7782779,0.130434783,4,-0.857142857,0.161076511,269,1.950217548,267,0.018430238,269,0.225010074,269,0.201675415,269
-1000,2249717,269.169046,269.169308,0.262,0.973,C14 H25 N2 O S,14,25,2,1,1,26,1.857142857,0.071428571,32,2,3,0.973,1.52799E+11,1.47233E-05,432.7782779,-0.047619048,3,-1.142857143,0.131248854,269,1.920588396,267,0.011413246,269,0.254880567,269,0.231543319,269
-1000,7352313,269.175831,269.175833,0.002,0.008,C15 H25 O4,15,25,0,4,0,26,1.733333333,0.266666667,32,-1,0,0.008,1.52799E+11,4.81174E-05,432.7782779,0.076923077,3,-1.2,0.12473114,269,1.914114058,267,0.017934418,269,0.261407641,269,0.238069827,269
413.6,2355213,269.212227,269.212218,-0.008,-0.031,C16 H29 O3,16,29,0,3,0,30,1.875,0.1875,34,-1,0,0.031,1.52799E+11,1.54137E-05,432.7782779,0.034482759,2,-1.5,0.088386768,269,1.87801156,267,0.054298074,269,0.297804208,269,0.27446324,269
-1000,2694690,269.24865,269.248604,-0.046,-0.17,C17 H33 O2,17,33,0,2,0,34,2,0.117647059,36,-1,0,0.17,1.52799E+11,1.76355E-05,432.7782779,0,1,-1.764705882,0.052041397,269,1.841908069,267,0.09066273,269,0.334201776,269,0.310857653,269
582.78,3494375,270.061946,270.061925,-0.021,-0.077,C11 H12 N O7,11,12,1,7,0,13,1.181818182,0.636363636,25,-1,1,0.077,1.52799E+11,2.2869E-05,432.7782779,0.230769231,6,0.363636364,0.239628558,270,2.034901893,268,0.096493364,270,0.147781342,270,0.124366703,270
543.54,2415597,270.073408,270.073159,-0.249,-0.923,C10 H12 N3 O6,10,12,3,6,0,13,1.3,0.6,25,0,3,0.923,1.52799E+11,1.58089E-05,432.7782779,0,6,0.8,0.228407102,270,2.023755116,268,0.085265954,270,0.159018913,270,0.1356033,270
239.74,9181691,270.098313,270.098311,-0.002,-0.009,C12 H16 N O6,12,16,1,6,0,17,1.416666667,0.5,27,-1,1,0.009,1.52799E+11,6.00898E-05,432.7782779,0.125,5,-0.166666667,0.203283187,270,1.998798403,268,0.060128708,270,0.184178909,270,0.160761116,270
433.29,2635279,270.13465,270.134696,0.046,0.172,C13 H20 N O5,13,20,1,5,0,21,1.615384615,0.384615385,29,-1,1,0.172,1.52799E+11,1.72466E-05,432.7782779,0.052631579,4,-0.615384615,0.166938815,270,1.962695905,268,0.023765051,270,0.220575477,270,0.197154529,270
-1000,2308606,271.024874,271.024812,-0.063,-0.231,C14 H7 O6,14,7,0,6,0,8,0.571428571,0.428571429,30,5,0,0.231,1.52799E+11,1.51087E-05,432.7782779,0.727272727,11,0.285714286,0.277816726,271,2.079490983,269,0.134171193,271,0.110974457,271,0.087476335,271
185.08,6556682,271.045913,271.045941,0.028,0.102,C11 H11 O8,11,11,0,8,0,12,1.090909091,0.727272727,24,-2,0,0.102,1.52799E+11,4.29104E-05,432.7782779,0.285714286,6,0.363636364,0.256711319,271,2.058526034,269,0.113054588,271,0.132110174,271,0.10861022,271
547.86,5876754,271.061229,271.061197,-0.032,-0.119,C15 H11 O5,15,11,0,5,0,12,0.8,0.333333333,32,5,0,0.119,1.52799E+11,3.84606E-05,432.7782779,0.6,10,-0.133333333,0.241472354,271,2.043388485,269,0.097807537,271,0.147371024,271,0.123869747,271
293.03,13415444,271.064563,271.064568,0.005,0.018,C12 H15 O5 S,12,15,0,5,1,16,1.333333333,0.416666667,26,0,1,0.018,1.52799E+11,8.77977E-05,432.7782779,0.176470588,5,-0.333333333,0.238105118,271,2.040043658,269,0.094438514,271,0.150743096,271,0.127241527,271
21.45,73606176,271.08232,271.082326,0.006,0.024,C12 H15 O7,12,15,0,7,0,16,1.333333333,0.583333333,26,-2,0,0.024,1.52799E+11,0.000481717,432.7782779,0.176470588,5,-0.166666667,0.220366947,271,2.022423536,269,0.076690931,271,0.168506741,271,0.145003633,271
92,35955744,271.08568,271.085698,0.017,0.064,C9 H19 O7 S,9,19,0,7,1,20,2.222222222,0.777777778,20,-7,1,0.064,1.52799E+11,0.000235313,432.7782779,-1,0,-0.444444444,0.216998712,271,2.019077717,269,0.073320909,271,0.171879813,271,0.148376412,271
663.3,5592102,271.097555,271.097583,0.028,0.102,C16 H15 O4,16,15,0,4,0,16,1,0.25,34,5,0,0.102,1.52799E+11,3.65976E-05,432.7782779,0.5,9,-0.5,0.205126983,271,2.007284995,269,0.061442881,271,0.183768591,271,0.16026416,271
9.09,72885296,271.118698,271.118712,0.014,0.053,C13 H19 O6,13,19,0,6,0,20,1.538461538,0.461538462,28,-2,0,0.053,1.52799E+11,0.000477,432.7782779,0.1,4,-0.615384615,0.184021576,271,1.986320046,269,0.040326275,271,0.204904309,271,0.181398045,271
-1000,2962490,271.133922,271.133968,0.046,0.17,C17 H19 O3,17,19,0,3,0,20,1.176470588,0.176470588,36,5,0,0.17,1.52799E+11,1.93881E-05,432.7782779,0.419354839,8,-0.823529412,0.168782611,271,1.971182497,269,0.025079224,271,0.220165159,271,0.196657573,271
9.76,25699398,271.155078,271.155097,0.019,0.07,C14 H23 O5,14,23,0,5,0,24,1.714285714,0.357142857,30,-2,0,0.07,1.52799E+11,0.00016819,432.7782779,0.043478261,3,-1,0.147677204,271,1.950217548,269,0.003962619,271,0.241300876,271,0.217791458,271
-1000,8619098,271.191466,271.191483,0.017,0.061,C15 H27 O4,15,27,0,4,0,28,1.866666667,0.266666667,32,-2,0,0.061,1.52799E+11,5.64079E-05,432.7782779,0,2,-1.333333333,0.111331833,271,1.914114058,269,0.032402037,271,0.277698444,271,0.254185871,271
-1000,3939438,271.227888,271.227868,-0.02,-0.073,C16 H31 O3,16,31,0,3,0,32,2,0.1875,34,-2,0,0.073,1.52799E+11,2.57817E-05,432.7782779,-0.034482759,1,-1.625,0.07498746,271,1.87801156,269,0.068765694,271,0.314095011,271,0.290579284,271
575.3,2445880,272.056429,272.056446,0.017,0.063,C14 H10 N O5,14,10,1,5,0,11,0.785714286,0.357142857,31,5,1,0.063,1.52799E+11,1.60071E-05,432.7782779,0.619047619,10,0.142857143,0.247334658,272,2.055866842,270,0.10314235,272,0.142936427,272,0.119348861,272
387.49,2689604,272.077666,272.077575,-0.09,-0.331,C11 H14 N O7,11,14,1,7,0,15,1.363636364,0.636363636,25,-2,1,0.331,1.52799E+11,1.76022E-05,432.7782779,0.076923077,5,0.181818182,0.226229251,272,2.034901893,270,0.082025744,272,0.164072144,272,0.140482747,272
625.46,3199565,272.092829,272.092832,0.003,0.01,C15 H14 N O4,15,14,1,4,0,15,1,0.266666667,33,5,1,0.01,1.52799E+11,2.09396E-05,432.7782779,0.5,9,-0.266666667,0.210989287,272,2.019763352,270,0.066777694,272,0.179333995,272,0.155743274,272
520.25,3756632,272.113934,272.113961,0.027,0.099,C12 H18 N O6,12,18,1,6,0,19,1.583333333,0.5,27,-2,1,0.099,1.52799E+11,2.45854E-05,432.7782779,0,4,-0.333333333,0.18988388,272,1.998798403,270,0.045661088,272,0.200469712,272,0.176877159,272
-1000,9816151,273.040457,273.040462,0.005,0.018,C14 H9 O6,14,9,0,6,0,10,0.714285714,0.428571429,30,4,0,0.018,1.52799E+11,6.4242E-05,432.7782779,0.636363636,10,0.142857143,0.264417419,273,2.079490983,271,0.119703574,273,0.127265259,273,0.103592378,273
594.41,2337885,273.051612,273.051695,0.083,0.303,C13 H9 N2 O5,13,9,2,5,0,10,0.769230769,0.384615385,30,5,2,0.303,1.52799E+11,1.53003E-05,432.7782779,0.647058824,10,0.461538462,0.253196962,273,2.068345199,271,0.108477163,273,0.13850183,273,0.114827975,273
-1000,10963042,273.06161,273.061591,-0.02,-0.071,C11 H13 O8,11,13,0,8,0,14,1.272727273,0.727272727,24,-3,0,0.071,1.52799E+11,7.17479E-05,432.7782779,0.142857143,5,0.181818182,0.243312012,273,2.058526034,271,0.098586968,273,0.148400976,273,0.124726263,273
308.53,10795115,273.076853,273.076847,-0.006,-0.021,C15 H13 O5,15,13,0,5,0,14,0.933333333,0.333333333,32,4,0,0.021,1.52799E+11,7.06489E-05,432.7782779,0.52,9,-0.266666667,0.228073047,273,2.043388485,271,0.083339917,273,0.163661826,273,0.139985791,273
586.13,3317873,273.088193,273.08808,-0.113,-0.412,C14 H13 N2 O4,14,13,2,4,0,14,1,0.285714286,32,5,2,0.412,1.52799E+11,2.17139E-05,432.7782779,0.5,9,0,0.21685259,273,2.032242701,271,0.072113507,273,0.174898397,273,0.151221388,273
75.56,41052280,273.097965,273.097976,0.012,0.043,C12 H17 O7,12,17,0,7,0,18,1.5,0.583333333,26,-3,0,0.043,1.52799E+11,0.000268668,432.7782779,0.058823529,4,-0.333333333,0.20696764,273,2.022423536,271,0.062223312,273,0.184797543,273,0.161119676,273
511.04,8740991,273.113207,273.113233,0.026,0.095,C16 H17 O4,16,17,0,4,0,18,1.125,0.25,34,4,0,0.095,1.52799E+11,5.72056E-05,432.7782779,0.428571429,8,-0.625,0.191727676,273,2.007284995,271,0.046975261,273,0.200059394,273,0.176380204,273
11.24,24717450,273.134366,273.134362,-0.004,-0.016,C13 H21 O6,13,21,0,6,0,22,1.692307692,0.461538462,28,-3,0,0.016,1.52799E+11,0.000161764,432.7782779,0,3,-0.769230769,0.170622269,273,1.986320046,271,0.025858656,273,0.221195111,273,0.197514089,273
454.21,6054035,273.149633,273.149618,-0.015,-0.055,C17 H21 O3,17,21,0,3,0,22,1.294117647,0.176470588,36,4,0,0.055,1.52799E+11,3.96208E-05,432.7782779,0.35483871,7,-0.941176471,0.155383304,273,1.971182497,271,0.010611605,273,0.236455961,273,0.212773616,273
-1000,6920351,273.170742,273.170747,0.006,0.022,C14 H25 O5,14,25,0,5,0,26,1.857142857,0.357142857,30,-3,0,0.022,1.52799E+11,4.52904E-05,432.7782779,-0.043478261,2,-1.142857143,0.134277896,273,1.950217548,271,0.010505001,273,0.257591678,273,0.233907502,273
-1000,3643570,273.207087,273.207133,0.046,0.169,C15 H29 O4,15,29,0,4,0,30,2,0.266666667,32,-3,0,0.169,1.52799E+11,2.38454E-05,432.7782779,-0.076923077,1,-1.466666667,0.097932525,273,1.914114058,271,0.046869657,273,0.293989246,273,0.270301915,273
-1000,3221113,274.035635,274.035711,0.076,0.277,C13 H8 N O6,13,8,1,6,0,9,0.692307692,0.461538462,29,4,1,0.277,1.52799E+11,2.10807E-05,432.7782779,0.666666667,10,0.461538462,0.270279723,274,2.09196934,272,0.125038387,274,0.122830662,274,0.099071492,274
445.81,4749965,274.072087,274.072096,0.009,0.034,C14 H12 N O5,14,12,1,5,0,13,0.928571429,0.357142857,31,4,1,0.034,1.52799E+11,3.10863E-05,432.7782779,0.523809524,9,0,0.233935351,274,2.055866842,272,0.088674731,274,0.159227229,274,0.135464905,274
569.7,2840729,274.093004,274.093225,0.221,0.807,C11 H16 N O7,11,16,1,7,0,17,1.545454545,0.636363636,25,-3,1,0.807,1.52799E+11,1.85912E-05,432.7782779,-0.076923077,4,0,0.212829944,274,2.034901893,272,0.067558125,274,0.180362947,274,0.15659879,274
554.89,2887329,274.108466,274.108482,0.016,0.058,C15 H16 N O4,15,16,1,4,0,17,1.133333333,0.266666667,33,4,1,0.058,1.52799E+11,1.88962E-05,432.7782779,0.416666667,8,-0.4,0.19758998,274,2.019763352,272,0.052310075,274,0.195624797,274,0.171859318,274
432.67,2375824,275.01293,275.013201,0.272,0.989,C12 H7 N2 O4 S,12,7,2,4,1,8,0.666666667,0.333333333,28,6,3,0.989,1.52799E+11,1.55486E-05,432.7782779,0.714285714,10,0.666666667,0.293881197,275,2.122068812,273,0.148121783,275,0.100631419,275,0.0767875,275
-1000,8055956,275.019715,275.019726,0.011,0.04,C13 H7 O7,13,7,0,7,0,8,0.615384615,0.538461538,28,3,0,0.04,1.52799E+11,5.27224E-05,432.7782779,0.684210526,10,0.461538462,0.287363483,275,2.115594473,273,0.141600611,275,0.107158494,275,0.083314009,275
11.4,16534696,275.056109,275.056112,0.003,0.009,C14 H11 O6,14,11,0,6,0,12,0.857142857,0.428571429,30,3,0,0.009,1.52799E+11,0.000108212,432.7782779,0.545454545,9,0,0.251018112,275,2.079490983,273,0.105235955,275,0.143556061,275,0.119708422,275
458.5,3016874,275.059533,275.059483,-0.05,-0.182,C11 H15 O6 S,11,15,0,6,1,16,1.454545455,0.545454545,24,-2,1,0.182,1.52799E+11,1.9744E-05,432.7782779,0,4,-0.181818182,0.247650876,275,2.076146156,273,0.101866932,275,0.146928133,275,0.123080201,275
288.63,6536372,275.077209,275.077241,0.032,0.116,C11 H15 O8,11,15,0,8,0,16,1.454545455,0.727272727,24,-4,0,0.116,1.52799E+11,4.27774E-05,432.7782779,0,4,0,0.229912705,275,2.058526034,273,0.084119349,275,0.164691779,275,0.140842307,275
66.35,22293692,275.092486,275.092497,0.011,0.041,C15 H15 O5,15,15,0,5,0,16,1.066666667,0.333333333,32,3,0,0.041,1.52799E+11,0.000145902,432.7782779,0.44,8,-0.4,0.21467374,275,2.043388485,273,0.068872298,275,0.179952629,275,0.156101834,275
519.93,2353854,275.095792,275.095868,0.076,0.277,C12 H19 O5 S,12,19,0,5,1,20,1.666666667,0.416666667,26,-2,1,0.277,1.52799E+11,1.54049E-05,432.7782779,-0.058823529,3,-0.666666667,0.211306504,275,2.040043658,273,0.065503275,275,0.1833247,275,0.159473614,275
613.75,3281090,275.103659,275.103731,0.072,0.261,C14 H15 N2 O4,14,15,2,4,0,16,1.142857143,0.285714286,32,4,2,0.261,1.52799E+11,2.14732E-05,432.7782779,0.4,8,-0.142857143,0.203452284,275,2.032241709,273,0.057644888,275,0.1911902,275,0.167338432,275
546.21,10603719,275.113608,275.113627,0.018,0.067,C12 H19 O7,12,19,0,7,0,20,1.666666667,0.583333333,26,-4,0,0.067,1.52799E+11,6.93963E-05,432.7782779,-0.058823529,3,-0.5,0.193567334,275,2.022422544,273,0.047754693,275,0.201089346,275,0.17723672,275
371.88,14675152,275.128893,275.128883,-0.01,-0.037,C16 H19 O4,16,19,0,4,0,20,1.25,0.25,34,3,0,0.037,1.52799E+11,9.60419E-05,432.7782779,0.357142857,7,-0.75,0.178328369,275,2.007284995,273,0.032507642,275,0.216350196,275,0.192496247,275
-1000,5422299,275.149983,275.150012,0.029,0.107,C13 H23 O6,13,23,0,6,0,24,1.846153846,0.461538462,28,-4,0,0.107,1.52799E+11,3.54864E-05,432.7782779,-0.1,2,-0.923076923,0.157222961,275,1.986320046,273,0.011391036,275,0.237485913,275,0.213630133,275
-1000,9317604,275.165263,275.165268,0.005,0.018,C17 H23 O3,17,23,0,3,0,24,1.411764706,0.176470588,36,3,0,0.018,1.52799E+11,6.09793E-05,432.7782779,0.290322581,6,-1.058823529,0.141983996,275,1.971182497,273,0.003856015,275,0.252746764,275,0.22888966,275
248.02,3581107,276.014952,276.014975,0.023,0.083,C12 H6 N O7,12,6,1,7,0,7,0.583333333,0.583333333,27,3,1,0.083,1.52799E+11,2.34366E-05,432.7782779,0.733333333,10,0.833333333,0.293225787,276,2.12807283,274,0.146935424,276,0.102723897,276,0.078793123,276
-1000,5738183,276.051343,276.051361,0.018,0.065,C13 H10 N O6,13,10,1,6,0,11,0.846153846,0.461538462,29,3,1,0.065,1.52799E+11,3.75537E-05,432.7782779,0.555555556,9,0.307692308,0.256880416,276,2.09196934,274,0.110570768,276,0.139121465,276,0.115187536,276
581.9,2279117,276.062649,276.062594,-0.055,-0.2,C12 H10 N3 O5,12,10,3,5,0,11,0.916666667,0.416666667,29,4,3,0.2,1.52799E+11,1.49157E-05,432.7782779,0.538461538,9,0.666666667,0.245659959,276,2.080823556,274,0.099344357,276,0.150358036,276,0.126423133,276
76.66,7378651,276.087748,276.087746,-0.001,-0.005,C14 H14 N O5,14,14,1,5,0,15,1.071428571,0.357142857,31,3,1,0.005,1.52799E+11,4.82898E-05,432.7782779,0.428571429,8,-0.142857143,0.220536044,276,2.055866842,274,0.074207111,276,0.175518032,276,0.151580948,276
190.49,4564719,276.124189,276.124132,-0.057,-0.208,C15 H18 N O4,15,18,1,4,0,19,1.266666667,0.266666667,33,3,1,0.208,1.52799E+11,2.98739E-05,432.7782779,0.333333333,7,-0.533333333,0.184190673,276,2.019763352,274,0.037842455,276,0.211915599,276,0.187975361,276
412.79,2240213,277.017714,277.017618,-0.096,-0.346,C13 H9 O5 S,13,9,0,5,1,10,0.769230769,0.384615385,28,4,1,0.346,1.52799E+11,1.46611E-05,432.7782779,0.578947368,9,0.153846154,0.291702347,277,2.133214596,275,0.144880574,277,0.105685651,277,0.081667946,277
26.53,14930143,277.035347,277.035376,0.029,0.104,C13 H9 O7,13,9,0,7,0,10,0.769230769,0.538461538,28,2,0,0.104,1.52799E+11,9.77107E-05,432.7782779,0.578947368,9,0.307692308,0.273964176,277,2.115594473,275,0.127132991,277,0.123449296,277,0.099430052,277
9.88,31158514,277.071757,277.071762,0.004,0.016,C14 H13 O6,14,13,0,6,0,14,1,0.428571429,30,2,0,0.016,1.52799E+11,0.000203918,432.7782779,0.454545455,8,-0.142857143,0.237618805,277,2.079490983,275,0.090768335,277,0.159846864,277,0.135824465,277
411.83,2481908,277.074987,277.075133,0.146,0.527,C11 H17 O6 S,11,17,0,6,1,18,1.636363636,0.545454545,24,-3,1,0.527,1.52799E+11,1.62429E-05,432.7782779,-0.142857143,3,-0.363636364,0.234251569,277,2.076146156,275,0.087399313,277,0.163218936,277,0.139196245,277
616.88,3732729,277.083047,277.082995,-0.052,-0.186,C13 H13 N2 O5,13,13,2,5,0,14,1.076923077,0.384615385,30,3,2,0.186,1.52799E+11,2.44289E-05,432.7782779,0.411764706,8,0.153846154,0.226398348,277,2.068345199,275,0.079541924,277,0.171083435,277,0.147060062,277
550.24,2243326,277.092746,277.092891,0.145,0.525,C11 H17 O8,11,17,0,8,0,18,1.636363636,0.727272727,24,-5,0,0.525,1.52799E+11,1.46815E-05,432.7782779,-0.142857143,3,-0.181818182,0.216513398,277,2.058526034,275,0.069651729,277,0.180982581,277,0.156958351,277
73.07,49754376,277.108138,277.108147,0.009,0.034,C15 H17 O5,15,17,0,5,0,18,1.2,0.333333333,32,2,0,0.034,1.52799E+11,0.000325619,432.7782779,0.36,7,-0.533333333,0.201274433,277,2.043388485,275,0.054404679,277,0.196243431,277,0.172217878,277
-1000,11030802,277.129269,277.129277,0.008,0.029,C12 H21 O7,12,21,0,7,0,22,1.833333333,0.583333333,26,-5,0,0.029,1.52799E+11,7.21913E-05,432.7782779,-0.176470588,2,-0.666666667,0.180168026,277,2.022422544,275,0.033287073,277,0.217380149,277,0.193352763,277
