mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
-1000,8181724,288.124157,288.124132,-0.025,-0.087,C16 H18 N O4,16,18,1,4,0,19,1.1875,0.25,35,4,1,0.087,1.12646E+11,7.26322E-05,387.3204028,0.384615385,8,-0.5,0.19758998,288,2.112934289,286,0.044881657,288,0.215730562,288,0.190749912,288
588.17,2458601,288.145286,288.145261,-0.025,-0.086,C13 H22 N O6,13,22,1,6,0,23,1.769230769,0.461538462,29,-3,1,0.086,1.12646E+11,2.18259E-05,387.3204028,-0.111111111,3,-0.615384615,0.176484573,288,2.09196934,286,0.023765051,288,0.236866279,288,0.211883797,288
-1000,7288819,288.16051,288.160517,0.007,0.024,C17 H22 N O3,17,22,1,3,0,23,1.352941176,0.176470588,37,4,1,0.024,1.12646E+11,6.47055E-05,387.3204028,0.310344828,7,-0.823529412,0.161245608,288,2.076831791,286,0.008518,288,0.252127129,288,0.227143324,288
473.49,6494783,289.10817,289.108147,-0.023,-0.078,C16 H17 O5,16,17,0,5,0,18,1.125,0.3125,34,3,0,0.078,1.12646E+11,5.76566E-05,387.3204028,0.407407407,8,-0.5,0.21467374,289,2.136559423,287,0.06144388,289,0.200058394,289,0.174992428,289
544.51,5027398,289.119335,289.119381,0.045,0.157,C15 H17 N2 O4,15,17,2,4,0,18,1.2,0.266666667,34,4,2,0.157,1.12646E+11,4.463E-05,387.3204028,0.363636364,8,-0.266666667,0.203452284,289,2.125412646,287,0.05021647,289,0.211295965,289,0.186229026,289
159.97,16044630,289.144572,289.144533,-0.04,-0.137,C17 H21 O4,17,21,0,4,0,22,1.294117647,0.235294118,36,3,0,0.137,1.12646E+11,0.000142434,387.3204028,0.333333333,7,-0.823529412,0.178328369,289,2.100455932,287,0.025079224,289,0.236455961,289,0.211386841,289
151.87,16691820,289.180904,289.180918,0.014,0.049,C18 H25 O3,18,25,0,3,0,26,1.444444444,0.166666667,38,3,0,0.049,1.12646E+11,0.000148179,387.3204028,0.272727273,6,-1.111111111,0.141983996,289,2.064353434,287,0.011284432,289,0.272852528,289,0.247780254,289
-1000,4574851,289.217318,289.217304,-0.014,-0.048,C19 H29 O2,19,29,0,2,0,30,1.578947368,0.105263158,40,3,0,0.048,1.12646E+11,4.06126E-05,387.3204028,0.222222222,5,-1.368421053,0.105638625,289,2.028249944,287,0.047649088,289,0.309250096,289,0.284174667,289
497.86,3928233,290.103295,290.103396,0.101,0.349,C15 H16 N O5,15,16,1,5,0,17,1.133333333,0.333333333,33,3,1,0.349,1.12646E+11,3.48724E-05,387.3204028,0.391304348,8,-0.266666667,0.220536044,290,2.149037779,288,0.066778694,290,0.195623797,290,0.170471542,290
55.36,9540800,290.139802,290.139782,-0.021,-0.071,C16 H20 N O4,16,20,1,4,0,21,1.3125,0.25,35,3,1,0.071,1.12646E+11,8.46972E-05,387.3204028,0.307692308,7,-0.625,0.184190673,290,2.112934289,288,0.030414038,290,0.232021364,290,0.206865955,290
45.05,34346200,290.176208,290.176167,-0.041,-0.14,C17 H24 N O3,17,24,1,3,0,25,1.470588235,0.176470588,37,3,1,0.14,1.12646E+11,0.000304904,387.3204028,0.24137931,6,-0.941176471,0.1478463,290,2.076831791,288,0.005949619,290,0.268417932,290,0.243259368,290
-1000,2830093,291.087426,291.087412,-0.014,-0.048,C15 H15 O6,15,15,0,6,0,16,1.066666667,0.4,32,2,0,0.048,1.12646E+11,2.51238E-05,387.3204028,0.416666667,8,-0.266666667,0.237618805,291,2.17266192,289,0.083339917,291,0.179952629,291,0.154715059,291
647.17,3225367,291.102604,291.102668,0.064,0.219,C19 H15 O3,19,15,0,3,0,16,0.842105263,0.157894737,40,9,0,0.219,1.12646E+11,2.86328E-05,387.3204028,0.6,12,-0.526315789,0.22237984,291,2.157524372,289,0.068092867,291,0.195213479,291,0.169974587,291
411.29,9914148,291.123818,291.123797,-0.021,-0.072,C16 H19 O5,16,19,0,5,0,20,1.25,0.3125,34,2,0,0.072,1.12646E+11,8.80115E-05,387.3204028,0.333333333,7,-0.625,0.201274433,291,2.136559423,289,0.046976261,291,0.216349196,291,0.191108472,291
538.86,4870950,291.126948,291.127169,0.22,0.757,C13 H23 O5 S,13,23,0,5,1,24,1.846153846,0.384615385,28,-3,1,0.757,1.12646E+11,4.32412E-05,387.3204028,-0.157894737,2,-0.923076923,0.197906198,291,2.133213604,289,0.043606239,291,0.219722268,291,0.194481252,291
557.05,4500267,291.135065,291.135031,-0.034,-0.117,C15 H19 N2 O4,15,19,2,4,0,20,1.333333333,0.266666667,34,3,2,0.117,1.12646E+11,3.99505E-05,387.3204028,0.272727273,7,-0.4,0.190052976,291,2.125412646,289,0.035748851,291,0.227586767,291,0.202345069,291
-1000,3517741,291.138978,291.139053,0.076,0.261,C20 H19 O2,20,19,0,2,0,20,1,0.1,42,9,0,0.261,1.12646E+11,3.12283E-05,387.3204028,0.526315789,11,-0.8,0.186035467,291,2.121421874,289,0.03172921,291,0.231610046,291,0.206367999,291
239.82,25098042,291.160201,291.160183,-0.018,-0.062,C17 H23 O4,17,23,0,4,0,24,1.411764706,0.235294118,36,2,0,0.062,1.12646E+11,0.000222804,387.3204028,0.266666667,6,-0.941176471,0.164929061,291,2.100455932,289,0.010611605,291,0.252746764,291,0.227502885,291
511.63,2743101,291.163555,291.163554,-0.001,-0.002,C14 H27 O4 S,14,27,0,4,1,28,2,0.285714286,30,-3,1,0.002,1.12646E+11,2.43515E-05,387.3204028,-0.181818182,1,-1.285714286,0.161561826,291,2.097111106,289,0.007242582,291,0.256118835,291,0.230874664,291
627.98,48379712,291.171443,291.171416,-0.027,-0.093,C16 H23 N2 O3,16,23,2,3,0,24,1.5,0.1875,36,3,2,0.093,1.12646E+11,0.000429484,387.3204028,0.2,6,-0.75,0.153708604,291,2.089310148,289,0.000614806,291,0.263983335,291,0.238738482,291
83.54,46151504,291.196597,291.196568,-0.029,-0.099,C18 H27 O3,18,27,0,3,0,28,1.555555556,0.166666667,38,2,0,0.099,1.12646E+11,0.000409704,387.3204028,0.212121212,5,-1.222222222,0.128584689,291,2.064353434,289,0.025752052,291,0.289143331,291,0.263896297,291
223.41,4310888,291.23298,291.232954,-0.026,-0.09,C19 H31 O2,19,31,0,2,0,32,1.684210526,0.105263158,40,2,0,0.09,1.12646E+11,3.82693E-05,387.3204028,0.166666667,4,-1.473684211,0.092239318,291,2.028249944,289,0.062116708,291,0.325540898,291,0.30029071,291
380.2,8229263,292.119049,292.119046,-0.002,-0.008,C15 H18 N O5,15,18,1,5,0,19,1.266666667,0.333333333,33,2,1,0.008,1.12646E+11,7.30542E-05,387.3204028,0.304347826,7,-0.4,0.207136736,292,2.149037779,290,0.052311074,292,0.211914599,292,0.186587586,292
681.2,3920281,292.134302,292.134302,0.001,0.002,C19 H18 N O2,19,18,1,2,0,19,1,0.105263158,41,9,1,0.002,1.12646E+11,3.48018E-05,387.3204028,0.529411765,11,-0.631578947,0.191897771,292,2.133900231,290,0.037064023,292,0.227175449,292,0.201847113,292
185.36,9853350,292.155441,292.155432,-0.009,-0.032,C16 H22 N O4,16,22,1,4,0,23,1.4375,0.25,35,2,1,0.032,1.12646E+11,8.74718E-05,387.3204028,0.230769231,6,-0.75,0.170791365,292,2.112934289,290,0.015946418,292,0.248312167,292,0.222981999,292
596.8,6171082,292.212975,292.212947,-0.029,-0.098,C14 H30 N O5,14,30,1,5,0,31,2.214285714,0.357142857,31,-5,1,0.098,1.12646E+11,5.4783E-05,387.3204028,-0.333333333,0,-1.285714286,0.113340587,292,2.05586585,290,0.041534844,292,0.305845452,292,0.280510297,292
-1000,5321171,292.228215,292.228203,-0.012,-0.042,C18 H30 N O2,18,30,1,2,0,31,1.722222222,0.111111111,39,2,1,0.042,1.12646E+11,4.7238E-05,387.3204028,0.125,4,-1.333333333,0.098101622,292,2.040728301,290,0.056781894,292,0.321106302,292,0.295769824,292
-1000,4410313,293.033668,293.033662,-0.005,-0.019,C10 H13 O8 S,10,13,0,8,1,14,1.4,0.8,22,-4,1,0.019,1.12646E+11,3.9152E-05,387.3204028,-0.2,4,0.4,0.293542005,293,2.241523082,291,0.138231588,293,0.126821368,293,0.101415057,293
545.24,3514343,293.082058,293.081932,-0.126,-0.429,C18 H13 O4,18,13,0,4,0,14,0.777777778,0.222222222,38,8,0,0.429,1.12646E+11,3.11981E-05,387.3204028,0.625,12,-0.333333333,0.245325904,293,2.193627862,291,0.089989903,293,0.175106714,293,0.149696217,293
-1000,6011892,293.10307,293.103062,-0.008,-0.028,C15 H17 O6,15,17,0,6,0,18,1.2,0.4,32,1,0,0.028,1.12646E+11,5.33698E-05,387.3204028,0.333333333,7,-0.4,0.224219497,293,2.17266192,291,0.068872298,293,0.196243431,293,0.170831103,293
542.25,4364283,293.114323,293.114295,-0.028,-0.095,C14 H17 N2 O5,14,17,2,5,0,18,1.285714286,0.357142857,32,2,2,0.095,1.12646E+11,3.87433E-05,387.3204028,0.263157895,7,-0.142857143,0.21299904,293,2.161516136,291,0.057645887,293,0.207480002,293,0.1820667,293
559.46,6724606,293.118338,293.118318,-0.02,-0.069,C19 H17 O3,19,17,0,3,0,18,0.947368421,0.157894737,40,8,0,0.069,1.12646E+11,5.96968E-05,387.3204028,0.542857143,11,-0.631578947,0.208980532,293,2.157524372,291,0.053625247,293,0.211504281,293,0.18609063,293
137.55,14330891,293.139477,293.139447,-0.029,-0.1,C16 H21 O5,16,21,0,5,0,22,1.375,0.3125,34,1,0,0.1,1.12646E+11,0.000127221,387.3204028,0.259259259,6,-0.75,0.187875125,293,2.136559423,291,0.032508641,293,0.232639998,293,0.207224515,293
-1000,5354517,293.154695,293.154703,0.009,0.03,C20 H21 O2,20,21,0,2,0,22,1.1,0.1,42,8,0,0.03,1.12646E+11,4.7534E-05,387.3204028,0.473684211,10,-0.9,0.17263616,293,2.121421874,291,0.017261591,293,0.247900848,293,0.222484043,293
0.91,1213152256,293.175863,293.175833,-0.031,-0.104,C17 H25 O4,17,25,0,4,0,26,1.529411765,0.235294118,36,1,0,0.104,1.12646E+11,0.010769596,387.3204028,0.2,5,-1.058823529,0.151529754,293,2.100455932,291,0.003856015,293,0.269037566,293,0.243618928,293
344.24,244071456,293.179209,293.179204,-0.005,-0.017,C14 H29 O4 S,14,29,0,4,1,30,2.142857143,0.285714286,30,-4,1,0.017,1.12646E+11,0.002166712,387.3204028,-0.272727273,0,-1.428571429,0.148162518,293,2.097111106,291,0.007225037,293,0.272409638,293,0.246990708,293
9.48,42499128,293.212226,293.212218,-0.007,-0.024,C18 H29 O3,18,29,0,3,0,30,1.666666667,0.166666667,38,1,0,0.024,1.12646E+11,0.00037728,387.3204028,0.151515152,4,-1.333333333,0.115185382,293,2.064353434,291,0.040219671,293,0.305434133,293,0.280012341,293
-1000,5710927,293.248629,293.248604,-0.025,-0.085,C19 H33 O2,19,33,0,2,0,34,1.789473684,0.105263158,40,1,0,0.085,1.12646E+11,5.0698E-05,387.3204028,0.111111111,3,-1.578947368,0.078840011,293,2.028249944,291,0.076584327,293,0.341831701,293,0.316406754,293
508.78,9858646,294.080568,294.080553,-0.015,-0.052,C14 H16 N O4 S,14,16,1,4,1,17,1.214285714,0.285714286,31,3,2,0.052,1.12646E+11,8.75188E-05,387.3204028,0.3,7,-0.285714286,0.247819973,294,2.2027604,292,0.091954694,294,0.174045189,294,0.148548111,294
35.01,54148728,294.134729,294.134696,-0.033,-0.113,C15 H20 N O5,15,20,1,5,0,21,1.4,0.333333333,33,1,1,0.113,1.12646E+11,0.000480698,387.3204028,0.217391304,6,-0.533333333,0.193737429,294,2.149037779,292,0.037843455,294,0.228205402,294,0.20270363,294
594.84,2566785,294.150005,294.149952,-0.052,-0.177,C19 H20 N O2,19,20,1,2,0,21,1.105263158,0.105263158,41,8,1,0.177,1.12646E+11,2.27863E-05,387.3204028,0.470588235,10,-0.736842105,0.178498464,294,2.133900231,292,0.022596404,294,0.243466252,294,0.217963157,294
534.03,4724367,294.171103,294.171082,-0.022,-0.073,C16 H24 N O4,16,24,1,4,0,25,1.5625,0.25,35,1,1,0.073,1.12646E+11,4.19399E-05,387.3204028,0.153846154,5,-0.875,0.157392058,294,2.112934289,292,0.001478799,294,0.264602969,294,0.239098042,294
79.92,7341756,294.243876,294.243853,-0.023,-0.077,C18 H32 N O2,18,32,1,2,0,33,1.833333333,0.111111111,39,1,1,0.077,1.12646E+11,6.51755E-05,387.3204028,0.0625,3,-1.444444444,0.084702315,294,2.040728301,292,0.071249514,294,0.337397104,294,0.311885868,294
561.7,2664635,295.061138,295.061197,0.059,0.201,C17 H11 O5,17,11,0,5,0,12,0.705882353,0.294117647,36,7,0,0.201,1.12646E+11,2.36549E-05,387.3204028,0.655172414,12,-0.117647059,0.268270969,295,2.22973036,293,0.11188594,295,0.155000949,295,0.129418848,295
640.38,2663631,295.093657,295.09356,-0.097,-0.33,C13 H15 N2 O6,13,15,2,6,0,16,1.230769231,0.461538462,30,1,2,0.33,1.12646E+11,2.3646E-05,387.3204028,0.25,7,0.153846154,0.235944105,295,2.197618634,293,0.079541924,295,0.187374237,295,0.161789331,295
460.03,8702161,295.097662,295.097583,-0.079,-0.268,C18 H15 O4,18,15,0,4,0,16,0.888888889,0.222222222,38,7,0,0.268,1.12646E+11,7.72523E-05,387.3204028,0.5625,11,-0.444444444,0.231925597,295,2.19362687,293,0.075521284,295,0.191398516,295,0.165813261,295
92.08,13799646,295.118699,295.118712,0.013,0.045,C15 H19 O6,15,19,0,6,0,20,1.333333333,0.4,32,0,0,0.045,1.12646E+11,0.000122505,387.3204028,0.25,6,-0.533333333,0.21082019,295,2.17266192,293,0.054404679,295,0.212534234,295,0.186947146,295
114,11493608,295.134022,295.133968,-0.054,-0.184,C19 H19 O3,19,19,0,3,0,20,1.052631579,0.157894737,40,7,0,0.184,1.12646E+11,0.000102033,387.3204028,0.485714286,10,-0.736842105,0.195581225,295,2.157524372,293,0.039157628,295,0.227795084,295,0.202206674,295
225.99,15737066,295.137364,295.137339,-0.025,-0.084,C16 H23 O3 S,16,23,0,3,1,24,1.5,0.1875,34,2,1,0.084,1.12646E+11,0.000139704,387.3204028,0.185185185,5,-1,0.192213989,295,2.154179545,293,0.035788605,295,0.231167155,295,0.205578453,295
598.41,3205356,295.139812,295.139841,0.03,0.101,C12 H23 O8,12,23,0,8,0,24,2,0.666666667,26,-7,0,0.101,1.12646E+11,2.84551E-05,387.3204028,-0.375,1,-0.666666667,0.189714783,295,2.151696971,293,0.033288073,295,0.233669951,295,0.208081032,295
141.26,15024373,295.155122,295.155097,-0.025,-0.084,C16 H23 O5,16,23,0,5,0,24,1.5,0.3125,34,0,0,0.084,1.12646E+11,0.000133377,387.3204028,0.185185185,5,-0.875,0.174475818,295,2.136559423,293,0.018041022,295,0.248930801,295,0.223340559,295
-1000,7459071,295.170426,295.170354,-0.073,-0.247,C20 H23 O2,20,23,0,2,0,24,1.2,0.1,42,7,0,0.247,1.12646E+11,6.62169E-05,387.3204028,0.421052632,9,-1,0.159235854,295,2.121420882,293,0.002792972,295,0.264192651,295,0.238601087,295
16.46,15696140,295.191516,295.191483,-0.033,-0.113,C17 H27 O4,17,27,0,4,0,28,1.647058824,0.235294118,36,0,0,0.113,1.12646E+11,0.00013934,387.3204028,0.133333333,4,-1.176470588,0.138130447,295,2.100455932,293,0.018323634,295,0.285328368,295,0.259734972,295
10.67,99762464,295.227901,295.227868,-0.032,-0.109,C18 H31 O3,18,31,0,3,0,32,1.777777778,0.166666667,38,0,0,0.109,1.12646E+11,0.000885628,387.3204028,0.090909091,3,-1.444444444,0.101786075,295,2.064353434,293,0.05468729,295,0.321724936,295,0.296128385,295
17.31,63897912,295.264265,295.264254,-0.011,-0.039,C19 H35 O2,19,35,0,2,0,36,1.894736842,0.105263158,40,0,0,0.039,1.12646E+11,0.000567245,387.3204028,0.055555556,2,-1.684210526,0.065440704,295,2.028249944,293,0.091051946,295,0.358122503,295,0.332522797,295
-1000,11674411,296.059811,296.059817,0.006,0.021,C13 H14 N O5 S,13,14,1,5,1,15,1.153846154,0.384615385,29,2,2,0.021,1.12646E+11,0.000103638,387.3204028,0.294117647,7,0,0.270766037,296,2.23886389,294,0.113851731,296,0.153938424,296,0.128269742,296
194.53,13210434,296.09622,296.096203,-0.017,-0.058,C14 H18 N O4 S,14,18,1,4,1,19,1.357142857,0.285714286,31,2,2,0.058,1.12646E+11,0.000117274,387.3204028,0.2,6,-0.428571429,0.234420665,296,2.2027604,294,0.077487075,296,0.190335991,296,0.164664155,296
616.13,3930957,296.114068,296.113961,-0.107,-0.362,C14 H18 N O6,14,18,1,6,0,19,1.357142857,0.428571429,31,0,1,0.362,1.12646E+11,3.48965E-05,387.3204028,0.2,6,-0.285714286,0.216682494,296,2.185140277,294,0.059739492,296,0.208099637,296,0.18242626,296
605.15,3295063,296.129158,296.129217,0.059,0.198,C18 H18 N O3,18,18,1,3,0,19,1.055555556,0.166666667,39,7,1,0.198,1.12646E+11,2.92515E-05,387.3204028,0.483870968,10,-0.555555556,0.201443529,296,2.170002729,294,0.044492441,296,0.223360487,296,0.197685788,296
595.14,3002715,296.135332,296.13509,-0.242,-0.817,C11 H22 N O8,11,22,1,8,0,23,2.090909091,0.727272727,25,-7,1,0.817,1.12646E+11,2.66562E-05,387.3204028,-0.666666667,1,-0.363636364,0.195577087,296,2.164175328,294,0.038622886,296,0.229235354,296,0.203560146,296
656.04,4071268,296.150354,296.150346,-0.008,-0.026,C15 H22 N O5,15,22,1,5,0,23,1.533333333,0.333333333,33,0,1,0.026,1.12646E+11,3.61421E-05,387.3204028,0.130434783,5,-0.666666667,0.180338122,296,2.149037779,294,0.023375835,296,0.244496204,296,0.218819673,296
607.11,2447227,296.186673,296.186732,0.059,0.199,C16 H26 N O4,16,26,1,4,0,27,1.6875,0.25,35,0,1,0.199,1.12646E+11,2.17249E-05,387.3204028,0.076923077,4,-1,0.143992751,296,2.112934289,294,0.012988821,296,0.280893772,296,0.255214086,296
11.35,13824936,296.259501,296.259503,0.002,0.006,C18 H34 N O2,18,34,1,2,0,35,1.944444444,0.111111111,39,0,1,0.006,1.12646E+11,0.000122729,387.3204028,0,2,-1.555555556,0.071303008,296,2.040728301,294,0.085717133,296,0.353687906,296,0.328001912,296
500.55,5696950,297.097989,297.097976,-0.012,-0.041,C14 H17 O7,14,17,0,7,0,18,1.285714286,0.5,30,-1,0,0.041,1.12646E+11,5.05739E-05,387.3204028,0.238095238,6,-0.285714286,0.233766254,297,2.208765411,295,0.076301715,297,0.192427468,297,0.166668777,297
272.87,14812608,297.113213,297.113233,0.019,0.065,C18 H17 O4,18,17,0,4,0,18,1,0.222222222,38,6,0,0.065,1.12646E+11,0.000131497,387.3204028,0.5,10,-0.555555556,0.21852629,297,2.19362687,295,0.061053665,297,0.207689319,297,0.181929305,297
557.3,4365762,297.116586,297.116604,0.018,0.059,C15 H21 O4 S,15,21,0,4,1,22,1.466666667,0.266666667,32,1,1,0.059,1.12646E+11,3.87565E-05,387.3204028,0.166666667,5,-0.8,0.215159054,297,2.190282043,295,0.057684642,297,0.21106139,297,0.185301084,297
679.61,2678215,297.124606,297.124466,-0.14,-0.471,C17 H17 N2 O3,17,17,2,3,0,18,1.058823529,0.176470588,38,7,2,0.471,1.12646E+11,2.37755E-05,387.3204028,0.481481481,10,-0.352941176,0.207305833,297,2.182481086,295,0.049827254,297,0.21892589,297,0.193164902,297
149.89,14792141,297.134379,297.134362,-0.017,-0.058,C15 H21 O6,15,21,0,6,0,22,1.466666667,0.4,32,-1,0,0.058,1.12646E+11,0.000131315,387.3204028,0.166666667,5,-0.666666667,0.197420883,297,2.17266192,295,0.039937059,297,0.228825036,297,0.20306319,297
2.43,987186624,297.153002,297.152989,-0.012,-0.042,C16 H25 O3 S,16,25,0,3,1,26,1.625,0.1875,34,1,1,0.042,1.12646E+11,0.008763616,387.3204028,0.111111111,4,-1.125,0.178814682,297,2.154179545,295,0.021320986,297,0.247457958,297,0.221694497,297
704.28,4451806,297.160844,297.160852,0.008,0.026,C18 H21 N2 O2,18,21,2,2,0,22,1.222222222,0.111111111,40,7,2,0.026,1.12646E+11,3.95203E-05,387.3204028,0.4,9,-0.666666667,0.170960462,297,2.146377595,295,0.013462598,297,0.255323457,297,0.229559315,297
168.32,12346852,297.170763,297.170747,-0.015,-0.051,C16 H25 O5,16,25,0,5,0,26,1.625,0.3125,34,-1,0,0.051,1.12646E+11,0.000109608,387.3204028,0.111111111,4,-1,0.161076511,297,2.136559423,295,0.003573403,297,0.265221603,297,0.239456603,297
166.2,13161965,297.186026,297.186004,-0.023,-0.076,C20 H25 O2,20,25,0,2,0,26,1.3,0.1,42,6,0,0.076,1.12646E+11,0.000116844,387.3204028,0.368421053,8,-1.1,0.145836547,297,2.121420882,295,0.011674648,297,0.280483454,297,0.25471713,297
44.96,17724922,297.207134,297.207133,-0.001,-0.003,C17 H29 O4,17,29,0,4,0,30,1.764705882,0.235294118,36,-1,0,0.003,1.12646E+11,0.000157351,387.3204028,0.066666667,3,-1.294117647,0.12473114,297,2.100455932,295,0.032791253,297,0.301619171,297,0.275851015,297
10.87,127976976,297.243517,297.243519,0.001,0.004,C18 H33 O3,18,33,0,3,0,34,1.888888889,0.166666667,38,-1,0,0.004,1.12646E+11,0.001136098,387.3204028,0.03030303,2,-1.555555556,0.088385769,297,2.064352442,295,0.069155909,297,0.338016738,297,0.312245428,297
11.58,41846312,297.279922,297.279904,-0.018,-0.06,C19 H37 O2,19,37,0,2,0,38,2,0.105263158,40,-1,0,0.06,1.12646E+11,0.000371485,387.3204028,0,1,-1.789473684,0.052041397,297,2.028249944,295,0.105519566,297,0.374413306,297,0.348638841,297
576.68,2658353,298.108453,298.108482,0.028,0.095,C17 H16 N O4,17,16,1,4,0,17,1,0.235294118,37,6,1,0.095,1.12646E+11,2.35992E-05,387.3204028,0.5,10,-0.352941176,0.224388594,298,2.206105227,296,0.066388478,298,0.203254722,298,0.177408419,298
387.91,5752894,298.12963,298.129611,-0.019,-0.065,C14 H20 N O6,14,20,1,6,0,21,1.5,0.428571429,31,-1,1,0.065,1.12646E+11,5.10705E-05,387.3204028,0.1,5,-0.428571429,0.203283187,298,2.185140277,296,0.045271872,298,0.224390439,298,0.198542304,298
600.58,5625928,298.144811,298.144867,0.056,0.188,C18 H20 N O3,18,20,1,3,0,21,1.166666667,0.166666667,39,6,1,0.188,1.12646E+11,4.99434E-05,387.3204028,0.419354839,9,-0.666666667,0.188044222,298,2.170002729,296,0.030024822,298,0.239651289,298,0.213801831,298
619.21,2509900,298.150789,298.15074,-0.049,-0.164,C11 H24 N O8,11,24,1,8,0,25,2.272727273,0.727272727,25,-8,1,0.164,1.12646E+11,2.22813E-05,387.3204028,-0.833333333,0,-0.545454545,0.18217778,298,2.164175328,296,0.024155267,298,0.245526156,298,0.219676189,298
-1000,2827395,298.238907,298.238767,-0.14,-0.468,C17 H32 N O3,17,32,1,3,0,33,1.941176471,0.176470588,37,-1,1,0.468,1.12646E+11,2.50998E-05,387.3204028,-0.034482759,2,-1.411764706,0.094249072,298,2.076831791,296,0.063820097,298,0.333581141,298,0.307723542,298
585.93,3765917,299.092497,299.092497,0,0.002,C17 H15 O5,17,15,0,5,0,16,0.941176471,0.294117647,36,5,0,0.002,1.12646E+11,3.34314E-05,387.3204028,0.517241379,10,-0.352941176,0.241472354,299,2.22973036,297,0.082950701,299,0.187582554,299,0.161650935,299
578.07,12794538,299.113639,299.113627,-0.012,-0.041,C14 H19 O7,14,19,0,7,0,20,1.428571429,0.5,30,-2,0,0.041,1.12646E+11,0.000113582,387.3204028,0.142857143,5,-0.428571429,0.220365948,299,2.208764418,297,0.061833096,299,0.208719271,299,0.182785821,299
476.48,7623340,299.116812,299.116998,0.185,0.62,C11 H23 O7 S,11,23,0,7,1,24,2.181818182,0.636363636,24,-7,1,0.62,1.12646E+11,6.76752E-05,387.3204028,-0.692307692,0,-0.727272727,0.216998712,299,2.205419592,297,0.058464074,299,0.212091343,299,0.1861576,299
595.66,3266737,299.124902,299.12486,-0.042,-0.141,C13 H19 N2 O6,13,19,2,6,0,20,1.538461538,0.461538462,30,-1,2,0.141,1.12646E+11,2.9E-05,387.3204028,0,5,-0.153846154,0.209145491,299,2.197618634,297,0.050606686,299,0.219955842,299,0.194021418,299
287.84,12372659,299.128906,299.128883,-0.024,-0.08,C18 H19 O4,18,19,0,4,0,20,1.111111111,0.222222222,38,5,0,0.08,1.12646E+11,0.000109837,387.3204028,0.4375,9,-0.666666667,0.205126983,299,2.19362687,297,0.046586045,299,0.223980121,299,0.198045348,299
510.24,3308214,299.132245,299.132254,0.009,0.029,C15 H23 O4 S,15,23,0,4,1,24,1.6,0.266666667,32,0,1,0.029,1.12646E+11,2.93682E-05,387.3204028,0.083333333,4,-0.933333333,0.201759747,299,2.190282043,297,0.043217023,299,0.227352193,299,0.201417128,299
573.61,6662843,299.140166,299.140116,-0.05,-0.168,C17 H19 N2 O3,17,19,2,3,0,20,1.176470588,0.176470588,38,6,2,0.168,1.12646E+11,5.91485E-05,387.3204028,0.407407407,9,-0.470588235,0.193906526,299,2.182481086,297,0.035359635,299,0.235216692,299,0.209280945,299
563.26,9026241,299.14994,299.150012,0.072,0.24,C15 H23 O6,15,23,0,6,0,24,1.6,0.4,32,-2,0,0.24,1.12646E+11,8.01292E-05,387.3204028,0.083333333,4,-0.8,0.184021576,299,2.17266192,297,0.02546944,299,0.245115838,299,0.219179233,299
498.78,21203658,299.16529,299.165268,-0.022,-0.072,C19 H23 O3,19,23,0,3,0,24,1.263157895,0.157894737,40,5,0,0.072,1.12646E+11,0.000188233,387.3204028,0.371428571,8,-0.947368421,0.168782611,299,2.157524372,297,0.010222389,299,0.260376688,299,0.234438761,299
666.23,3736274,299.176653,299.176502,-0.151,-0.506,C18 H23 N2 O2,18,23,2,2,0,24,1.333333333,0.111111111,40,6,2,0.506,1.12646E+11,3.31683E-05,387.3204028,0.333333333,8,-0.777777778,0.157561155,299,2.146377595,297,0.001005021,299,0.27161426,299,0.245675358,299
8.74,23374552,299.186384,299.186398,0.013,0.044,C16 H27 O5,16,27,0,5,0,28,1.75,0.3125,34,-2,0,0.044,1.12646E+11,0.000207504,387.3204028,0.037037037,3,-1.125,0.147676205,299,2.13655843,297,0.010895216,299,0.281513406,299,0.255573646,299
9.83,134269664,299.201685,299.201654,-0.031,-0.105,C20 H27 O2,20,27,0,2,0,28,1.4,0.1,42,5,0,0.105,1.12646E+11,0.001191961,387.3204028,0.315789474,7,-1.2,0.13243724,299,2.121420882,297,0.026142267,299,0.296774256,299,0.270833174,299
8.96,25496302,299.222781,299.222783,0.002,0.006,C17 H31 O4,17,31,0,4,0,32,1.882352941,0.235294118,36,-2,0,0.006,1.12646E+11,0.00022634,387.3204028,0,2,-1.411764706,0.111331833,299,2.100455932,297,0.047258873,299,0.317909973,299,0.291967059,299
9.62,108120840,299.259184,299.259169,-0.016,-0.053,C18 H35 O3,18,35,0,3,0,36,2,0.166666667,38,-2,0,0.053,1.12646E+11,0.000959828,387.3204028,-0.03030303,1,-1.666666667,0.074986462,299,2.064352442,297,0.083623529,299,0.354307541,299,0.328361472,299
569.56,2577681,300.087862,300.087746,-0.116,-0.386,C16 H14 N O5,16,14,1,5,0,15,0.9375,0.3125,35,5,1,0.386,1.12646E+11,2.2883E-05,387.3204028,0.52,10,-0.125,0.247334658,300,2.242208717,298,0.088285515,300,0.183147957,300,0.157130049,300
